"x","y","Mural cells","TMSB4X high cells","Fibroblast cells","Valve cells","Vascular endothelial cells","Cardiomyocytes","Epi-epithelial cells","Endocardial cells","Erythrocytes","Immature myocardial cells","Epi-mesenchymal cells","Macrophages"
9020,8308,0.0728996973284196,0.0187479917529014,0.0453722668084049,0.0149932680437576,0.11024842370427,0.210710705656577,0.0109975533431773,0.25785715711443,0.0773499499945385,0.0843868082314203,0.0409551170958009,0.0554810609263021
8898,16746,0.0293802947980618,0.00715511941434303,0.0938251828957952,0.0157247930527728,0.0338087767595422,0.193321947573888,0.0445534537795481,0.285235773898761,0.0942719544655361,0.100192694854161,0.0760103440753482,0.0265196644322427
14838,7814,0.0538880473263538,0.0101619429806344,0.0386168139173273,0.0104601509487996,0.048601483249204,0.12588419600912,0.0291464037598158,0.431041509838278,0.0412927881979624,0.112087267450268,0.0461542065378005,0.0526651897844361
11508,5410,0.0377330290001185,0.0102077741449297,0.0450455214474004,0.029903344147038,0.0778856882143746,0.185869900975039,0.0510065739114134,0.318067386464762,0.0104016388849227,0.112032508608185,0.0991753320186947,0.0226713021831213
16652,13838,0.028887652104491,0.0270694192637012,0.0617783187819319,0.044518087384162,0.116876923052866,0.212537286378082,0.0423031310226963,0.0907223025267559,0.184619937590803,0.0860975465413627,0.0719388373655384,0.032650557987609
17343,13113,0.0202688289429195,0.00113322946517132,0.0940725694952473,0.0437218539888758,0.0987224866248214,0.117260414686879,0.0321753929731508,0.236250946228974,0.0214293464580815,0.187580983445585,0.0966762281396219,0.0507077195506725
8745,9273,0.0241493127802689,0.00184647377538432,0.0526173195540904,0.0108402275737765,0.0756101375118504,0.213923351591962,0.0100203109017461,0.404961675079809,0.0199145894348666,0.074183816860291,0.0348995626382314,0.0770332222977231
7917,11203,0.0053945141355584,0.00923196896666389,0.0341753296884842,0.00715572837222769,0.0568867199481365,0.224669173838612,0.012713838934866,0.333366620827359,0.100620022197345,0.130085655337431,0.0398077238796123,0.0458927038737046
14017,12637,0.0426334792632724,0.0274153755656271,0.107415853051711,0.0712839580670988,0.106780433209977,0.163860342433754,0.0404117949883518,0.212240675826302,0.0492170732264967,0.0761931142570182,0.0617996229009501,0.0407482772094413
12640,16980,0.0357196493590533,0.018276602697296,0.126489058845237,0.024957230624426,0.0185334609705363,0.145725910330885,0.040766681612182,0.197319301209106,0.0505472499822285,0.157503227029022,0.126386486188073,0.0577751411519552
16083,6606,0.069672207555837,0.00760222713812061,0.130550465237759,0.073872286745053,0.019893322589853,0.217122267721366,0.0513668324976356,0.198501811972432,0.0305083970247977,0.10854489515628,0.0667186548898442,0.0256466314710215
13039,8541,0.0185181135929564,0.00861648054923197,0.084522603256991,0.0220805487017563,0.0837723682025006,0.14741642001061,0.0308009223632939,0.320834843464373,0.0180508967455856,0.167840998010551,0.0785056280576696,0.0190401770444808
10264,6618,0.0296512205606945,0.011555046566827,0.0231333836883628,0.0100447460509251,0.0644423991958492,0.172183117925761,0.017535445588641,0.365882352184128,0.119886163281699,0.106377990102645,0.0580187533671179,0.0212893814873491
17336,9738,0.0390377094411457,0.00757124600266333,0.0373619343540865,0.00686455081104359,0.115189515543519,0.196010601944658,0.0116709184056027,0.305993924102609,0.0242631569785389,0.155351903575055,0.0794897119527794,0.0211948268882994
10132,10234,0.0460758202610192,0.00255907265865882,0.0429301235593428,0.0115002367379037,0.0898880422565879,0.126592919531224,0.0125971434462482,0.403174468159784,0.0339854292080517,0.116566583377704,0.0531416022673967,0.0609885585360796
12638,16016,0.0289583197085736,0.0508588048101226,0.0989075385297756,0.0822451059127982,0.0538044758995528,0.0879565319651619,0.02819662521876,0.258860058396014,0.0411482705087848,0.0842977635276878,0.0694317253746651,0.115334780148104
15539,11429,0.0364687358678957,0.00843865677770023,0.0552338506699604,0.0300151828407028,0.0710696016705341,0.155409614117028,0.0321213264943036,0.304782612004196,0.0470275565315325,0.119480200039091,0.130551549558592,0.00940111342846356
11652,8061,0.0286412180840733,0.0150888058578778,0.116415270474942,0.0408552444034833,0.0478347269953827,0.0968068933595548,0.0640379914095547,0.276037438245162,0.0638095584765035,0.0957276064973608,0.121686332308354,0.0330589138877518
13882,14325,0.0257505589068945,0.015467259895568,0.0851250182280684,0.292099898545736,0.0269796586546793,0.119249900986653,0.18094997093533,0.0774283713717386,0.01096192920051,0.0513631275776213,0.100645362427355,0.0139789432698463
12086,16981,0.0233049333204693,0.00951472995001089,0.0679708837565981,0.0387749891560619,0.0374120740631199,0.108514245800385,0.0806652810229845,0.352741704253338,0.0148494146269984,0.132956279391341,0.120435417460285,0.0128600471984087
10696,15055,0.0138397872986589,0.00763880142714274,0.0652753464047569,0.207379374541751,0.060928745162336,0.0444667320257906,0.132249422300415,0.259137438730172,0.0336865786257652,0.0515184050646631,0.0491303861877051,0.0747489822308432
15821,13839,0.0443818407417503,0.0448783614231972,0.0878882179704752,0.0532175236629022,0.10524627965884,0.213051053582173,0.0297115426486085,0.138165135505492,0.0969604501545805,0.0795922607076346,0.0492240793225808,0.0576832546217659
9848,6860,0.0320180117011704,0.00717040930899873,0.059922836740535,0.017065612980459,0.133752046910945,0.227066923277307,0.00937409614784668,0.244996185912374,0.0296758004469956,0.150936793067861,0.0691310106924131,0.0188902728130949
10700,16984,0.0133757136399341,0.00423640291072089,0.0505285553731628,0.0224849211412482,0.0984839691229139,0.224066942412945,0.0205348919627432,0.295490126248934,0.0726771437354792,0.0958539969910207,0.031195171875095,0.0710721645858028
14995,16734,0.0394963990073634,0.00305550196356211,0.0747604147924234,0.0239610346478759,0.0964033789098025,0.14536047586006,0.0561299796193354,0.27469720572299,0.0737446074959655,0.0966199058225296,0.0609074390522323,0.0548636571058599
13867,7093,0.0503321091697937,0.00694593819348096,0.0357088914341311,0.00705604450133895,0.05862518691027,0.392945907004285,0.0127536899791608,0.270742237243144,0.0159548970914697,0.103042288906072,0.0283008590675963,0.017591950499257
11646,5168,0.0389185100459426,0.0162625574408025,0.0446438816358786,0.0211914851398217,0.064801339314739,0.223444183164121,0.0217714828535377,0.375115056452433,0.0298046011470013,0.0751547366156715,0.0578331002533415,0.0310590659367091
7784,13855,0.0249961678656368,0.0053099093615802,0.0302794948645482,0.0128745059561263,0.0746325441409149,0.294364473925191,0.0300433381434401,0.242344608492987,0.0742592365379832,0.0962391824945704,0.0878315799877982,0.0268249582292235
10816,5652,0.0299744745078472,0.0248721058121622,0.0236092086304964,0.00929527674008757,0.0430498833032076,0.193676029384736,0.0235762783621912,0.3349778678876,0.0716755715476611,0.114307942113524,0.0897268427813817,0.0412585189291048
10266,7582,0.0355308353589692,0.0108120731991588,0.0402016705734856,0.00997319992987678,0.0892524805620171,0.144880067469755,0.0317793908471973,0.202639344553415,0.0394422107378641,0.162402936349454,0.174730001028199,0.0583557893906075
10281,15297,0.0567615533371045,0.0473296428394404,0.0775739819121433,0.123964915472199,0.150169305333201,0.0923698569008503,0.0268933289071054,0.11563319156453,0.0697418249131733,0.0485740730906219,0.0977748385117567,0.093213487217875
15392,7331,0.0837854341998715,0.011355234902824,0.0411500214669769,0.0168710976400646,0.0551544663252621,0.17667787255779,0.0343642082498556,0.340601561695759,0.0361327109917015,0.13201023709003,0.0507400239098165,0.021157130970048
11253,16500,0.0161611412916628,0.00768692038595397,0.0610264223438676,0.0219527108073796,0.0791392799124662,0.253144214704391,0.0337099981624045,0.302812048627446,0.0424886728334346,0.0624593585231445,0.0597105631475754,0.0597086692602743
11810,17464,0.0208373738549398,0.00187378882097181,0.198017350994036,0.0556248506008454,0.0721890656209957,0.0989138915042046,0.03438404094383,0.144925126341273,0.0580048064626063,0.0997580246039736,0.140797501548692,0.074674178703632
12492,12399,0.0104944722609659,0.00359497110649176,0.00660207027757592,0.00702968321147228,0.0331733760487438,0.15342644011502,0.00366733563618673,0.437685372662548,0.0613971108419424,0.140679408266944,0.127817751543777,0.0144320080283307
14580,16976,0.050925143929236,0.01997666189747,0.115146102156495,0.0676279536464857,0.136779616123976,0.0875548602717402,0.0267150533298829,0.119666219458754,0.0328830787555648,0.136857356385451,0.130043694895592,0.0758242591493525
16360,6605,0.0334583484065288,0.0630923348611662,0.0361556148258667,0.0169835756873538,0.0356589554241178,0.0710781217745481,0.312403959077776,0.201184763593874,0.0425105362127394,0.088741537146068,0.0634277583309216,0.0353044946590398
12894,5407,0.0504196137106596,0.0152839248931924,0.063100256390086,0.0262786575986057,0.0938232137629103,0.126867950173068,0.0335542155389718,0.344488803460074,0.00864037265074155,0.116428806419213,0.0927446397038456,0.0283695456986321
17763,15282,0.0243047338846467,0.00161256897650187,0.051928555701839,0.0157815043038968,0.0718921448020467,0.1513543953456,0.0109010807462441,0.443264606890342,0.0526701938484301,0.0939957451190564,0.0651940029508274,0.0171004674305682
14574,14083,0.0110838904841721,0.010680628246742,0.0473726011109633,0.0307019414155364,0.0585966211821651,0.110329956758995,0.0154621671248042,0.251241405389197,0.0717110791163988,0.0762498280008267,0.127534787047963,0.189035094122236
13182,10710,0.10249012118947,0.00582107054629739,0.081665581425461,0.00386251977357189,0.0687453500025613,0.275526125481214,0.0182919186503587,0.296605679223301,0.0164071197369955,0.0807223715490228,0.0363383261195498,0.013523816302196
14835,5885,0.0384924028691549,0.0114254456191599,0.031638028417977,0.0185820776437566,0.0695729579467734,0.25402160564119,0.0231921230676613,0.326592392841158,0.0202289685737661,0.111406115633953,0.0659632875082772,0.0288845942371728
17477,10943,0.0278180553412491,0.0094128985470024,0.0336690847977657,0.011823397159251,0.170230911167446,0.120209464834612,0.033109647925265,0.398630908984771,0.0231099374661246,0.136120421433335,0.0242768211701026,0.011588451173076
8888,11442,0.0149883293621413,0.00209548768814997,0.0272424020462179,0.00805098478757666,0.158500149925741,0.213348407987125,0.0207562937067811,0.293361186782805,0.0842049048862527,0.0924838351401421,0.0488849068821779,0.0360831108048889
14281,6369,0.0418411742777579,0.00784593485963169,0.127691443618372,0.033760714858271,0.113766143890687,0.185193709460942,0.0100664199605404,0.344499634010551,0.00967237215851394,0.0738386336704732,0.0269670894435854,0.0248567297906752
11669,16259,0.0337465859445346,0.0413695202362491,0.0836969726818728,0.080713672356261,0.0478108876619888,0.0635737315637254,0.0845110498201918,0.1786165623747,0.0774202834689556,0.0980855835871109,0.144683143539921,0.065772006764489
14431,11913,0.0471077744418702,0.100060306722234,0.0317026486346262,0.473377885977838,0.0088065508382356,0.0271680338439171,0.0126852616943046,0.0760230685047586,0.0724333073666027,0.02872697133527,0.101901463753025,0.0200067268873187
8889,11925,0.0581885769499351,0.00456549469633791,0.068457664377873,0.00809178214105424,0.119970389961712,0.287947744682729,0.00792306319189057,0.229415171890648,0.040386811723008,0.0892468882794251,0.0565908742090928,0.0292155378962955
16237,14080,0.0335329902263852,0.0214541362017836,0.068865352874002,0.0371652345664812,0.0725357253308651,0.133722068069392,0.0153770208850171,0.172350416209,0.206983967290192,0.0716489377280685,0.111895948642365,0.0544682019764485
11665,14330,0.0172026117576208,0.228003004874894,0.0318104736912107,0.505397949578622,0.00367891966744042,0.0156166251207538,0.032509596168524,0.0337418877958535,0.0371565126159437,0.00879727209839144,0.0510716695733701,0.0350134770573757
15957,12634,0.0263234706951173,0.0204665044350707,0.072380030841503,0.0636459147675456,0.0694074396175374,0.125541575825167,0.0307873372538178,0.128015875141506,0.159886136718352,0.0847300895552677,0.135684087359231,0.083131537789884
14561,7815,0.0390632689066438,0.00438714719726952,0.0708690316980365,0.0123627478207286,0.146674813144679,0.124939029229171,0.0179028119816378,0.278276802023335,0.0730883261627546,0.133728366764982,0.0418364730006032,0.0568711820701591
9451,15781,0.0070217043721133,0.0130075214283593,0.059854627435415,0.0304741869949303,0.128023563083081,0.0697770346325079,0.0706884006232864,0.258938304909335,0.0866307702332607,0.0926713092604465,0.0539337430680909,0.128978833959174
16374,13356,0.0461663194666294,0.00173563942740558,0.107488955224291,0.0231320075204759,0.0720292611929724,0.192200568216304,0.0160835932405563,0.232810460953345,0.105241118217831,0.123019663935291,0.0336078017550885,0.0464846108498111
7912,8310,0.0284769817340416,0.00592926133173983,0.0293781422924739,0.0181570594227079,0.12678147069053,0.211650764077989,0.0107539394567417,0.3409588916546,0.0542003146447916,0.116759568200513,0.0234785187792411,0.0334750877146304
10261,5171,0.017337197918745,0.00275742222987557,0.0291550795045503,0.00707287814609844,0.0683492204234446,0.174076172200308,0.0146339655313241,0.402487884762674,0.0875908096087214,0.112226957656715,0.059186520883461,0.0251258911340828
14856,16493,0.0242793646227458,0.00762220871564679,0.196999861976551,0.0730029259503683,0.0659766600569664,0.228914889190138,0.0272607138548848,0.111746345230614,0.0578761574638497,0.0754499304990542,0.0278066832399805,0.1030642591992
8477,13613,0.0195350060064611,0.00195876594551189,0.0394070571082043,0.0106684452798641,0.0960420564984466,0.193012873173556,0.0129442884408569,0.27814897962076,0.105457103091818,0.151245840311089,0.0652778435884947,0.0263017409349367
14971,4680,0.0208033420046788,0.0182202065664646,0.0807012381757604,0.0130687079048401,0.0857057614939047,0.106636913786172,0.201112688285102,0.243179319926885,0.052402983279675,0.0974534655716867,0.0548388877677275,0.025876485237104
17892,10219,0.0434623743888069,0.0103015115881718,0.0403008420839702,0.014738373260528,0.124486259877578,0.178329990616468,0.0788576276875925,0.274212591137427,0.0339393139959981,0.0983097239906727,0.0494874906707444,0.0535739007020413
10003,14815,0.0674744835809467,0.042267729353204,0.0797911482258484,0.117670034165127,0.0814600192435169,0.125209268847409,0.0480447700128218,0.173574538021378,0.0662160604604522,0.0823215509327204,0.0857279985817584,0.0302423985748172
12890,3478,0.0356900555300625,0.0111070036343288,0.0386991061995065,0.019790027362697,0.0770764722067672,0.180027607534356,0.0604936899466964,0.399910213294858,0.00827354322995621,0.067270427441516,0.0416585259787215,0.0600033276405329
8876,5656,0.0660257704465994,0.00648929383111729,0.0437527558296793,0.00758904766734636,0.0341278170194254,0.132643178125114,0.0759745160005832,0.32445065435105,0.0431027534370376,0.11660766550229,0.115894643660841,0.0333419041289164
11656,9990,0.0429666567063499,0.0104507696362801,0.0222725871095968,0.0154245379220447,0.121457250816984,0.242555773560038,0.010953706446599,0.272573368810942,0.0362404583677145,0.0802604881302806,0.0930693846589078,0.0517750178342632
16091,10463,0.0182864316272562,0.00627034319266736,0.0496869325755388,0.0334447444055923,0.226786890574221,0.173254634898035,0.0270177924302941,0.246676842872008,0.035456851218456,0.067737879431482,0.0106923999112046,0.104688256863245
15397,9742,0.0173881926157884,0.000223893135563163,0.0591505857648129,0.00784021264619298,0.189929196105399,0.107534931593509,0.00894303234386001,0.232293482864777,0.149570940853372,0.0670090188692958,0.017417748667656,0.142698764539774
14840,8778,0.0510736375393253,0.00569067980240659,0.101184079235263,0.0299162497614393,0.186322479429313,0.188151978794244,0.0287303806679939,0.131439041039908,0.0709740825663802,0.0975127313348835,0.031046384710524,0.0779582751183198
11378,9509,0.0310408327834063,0.0161027216582857,0.0473850683186592,0.0137156239512467,0.0792152991342102,0.183711977729952,0.0240863075431813,0.313383432156352,0.111740984185516,0.0971290297784908,0.0613362550738842,0.0211524676868151
13169,4442,0.0318990158159977,0.00709164352150663,0.0150776202073119,0.00689445323770366,0.0449893807508632,0.291178466784535,0.0156936930121423,0.282203091595482,0.0577831868687439,0.14724726503554,0.0911641496713189,0.00877803349885378
17753,9978,0.0232918853848329,0.00491580475184322,0.0737805928546308,0.0352016563188044,0.0265592621124466,0.242733761772313,0.0977835248321393,0.285148787057586,0.0338001354534808,0.110642587830359,0.0380193212689978,0.0281226803625652
17055,7809,0.00784221939741916,0.00238989268245823,0.0146258437362049,0.00689081741590398,0.0993068035401697,0.122393790052899,0.121443980085126,0.421533478271126,0.0517848144783683,0.12133625308431,0.0283338649596895,0.00211824229632519
10423,16984,0.00970936456388168,0.0283906410934249,0.0450752654654839,0.0106408751795763,0.13023327892534,0.243011786437884,0.00972049861655128,0.234948222758173,0.0926285413145303,0.0861920240194445,0.0883341136680166,0.021115387957694
18588,11905,0.00970969893084962,0.0180256528921042,0.118024275712288,0.0427104603970252,0.0635895962820067,0.0933735572938146,0.241552329390715,0.265417177554447,0.00866701744006755,0.0665398796466281,0.0394611143134657,0.0329292401465891
12897,6854,0.0196655696469107,0.0322464571587956,0.0231880033867734,0.00919532574552889,0.0507450090437233,0.137241091354852,0.0126723496186623,0.422650373775364,0.0667092786491448,0.102245752564492,0.0884754413922632,0.0349653476634893
11936,11436,0.0264115461149306,0.016056928729582,0.0513036420109004,0.0162847959868637,0.121510683927723,0.296621767535366,0.0156627256800736,0.20385129252951,0.0314464730708985,0.0995266698388302,0.0984435568129195,0.0228799177624027
10954,5411,0.0171749618310568,0.00566097619412292,0.0212308655949575,0.0140102466623902,0.0721515522252526,0.243572898479741,0.0132147808922984,0.329412777521239,0.0646296557338287,0.162867009136365,0.0465540732898194,0.00952020243892885
13591,7575,0.0248786503098062,0.00811997605541512,0.0391466822444005,0.0150180275554169,0.0357177899369996,0.252667463834783,0.064669379409157,0.364491044869201,0.013782374347182,0.105514384992452,0.0463589125998939,0.0296353138452932
14853,15047,0.0114832169474798,0.00276667145136398,0.166824415915762,0.0597370071139959,0.0875738139232125,0.10635531361122,0.00674757640824135,0.123329380678837,0.122380838967015,0.127037667633711,0.0410858578238138,0.144678239525348
9706,4690,0.030080929128459,0.00579759031312131,0.0222899692038451,0.00950462761892858,0.0383726303551694,0.18649909660673,0.0195058451995104,0.467756626721881,0.081478915388104,0.0822526709668539,0.0392602276536912,0.0172008708437058
9315,16987,0.00745055897504879,0.00346253662547886,0.10616952340472,0.0217407897650762,0.0678279838694233,0.152490426225561,0.054150355148521,0.24483606730622,0.121650709975643,0.127074064775253,0.0634896944925801,0.0296572894364749
9866,15539,0.0145459296906147,0.0149904915830606,0.0516930196494857,0.0603533466942047,0.0749376345489481,0.0712075924341365,0.248953010957039,0.12107909252678,0.0503653506035584,0.0717771436353326,0.180934126419863,0.0391632612569762
9165,11442,0.0171309403699855,0.00595476900738089,0.0208850021196638,0.0071260592404403,0.141037949446653,0.227360177966679,0.0107116409391096,0.333933138237419,0.0385362913607369,0.0876065744936379,0.0220562290054758,0.0876612278128188
15126,13117,0.034259626559799,0.0401856133115014,0.11138919650934,0.0441233882162921,0.0864565259870747,0.234797160004247,0.0314633674445934,0.125145234431355,0.0929400978055539,0.0623737495207871,0.074044085177782,0.0628219550316739
16377,14803,0.0429321501056182,0.0144218902544141,0.0809845566586939,0.0268165853256733,0.039743498806928,0.166266488109515,0.0786599373733644,0.199053231245915,0.101730006388393,0.101534433025782,0.100289580336382,0.047567642369321
16509,11668,0.0575871066628852,0.0132160200190503,0.0466389881721226,0.00837902462640696,0.111331215881628,0.156132057566912,0.0168497908083057,0.415976215242283,0.0264380972412886,0.104885139920119,0.0354751545033415,0.00709118935565845
15527,5643,0.0647489888654547,0.00893649046179156,0.0535274098526953,0.0152674712248367,0.0405206858987249,0.185461529778048,0.0627051536691012,0.284661759239593,0.00405024640946066,0.124881750083136,0.122766415240417,0.0324720992767406
15121,10706,0.018546140913755,0.0147490844264322,0.0915135490874384,0.0377008671498371,0.0545000660108246,0.228853956373887,0.114170518107506,0.110759870565249,0.0634198850626765,0.129120438219026,0.0737173869117316,0.0629482371716361
8049,7587,0.0262494065167295,0.00526793135864361,0.0444600221869119,0.0141498265331904,0.163147894048635,0.0979219027723702,0.0188322721801827,0.395430160158708,0.0252468596248378,0.128934257843382,0.0535841872599493,0.0267752795164586
18171,11183,0.00464157708641496,0.0454882901268385,0.0157757012178724,0.0194536904455391,0.0123748822406888,0.0437710799898903,0.70698823914939,0.0379813972199767,0.024586738736778,0.0288130610072146,0.0362818787011016,0.0238434640782952
13888,17218,0.0202705479434913,0.0560215227683046,0.149098828146328,0.102705872520933,0.105185895461204,0.0472822352705905,0.0375310906434737,0.185891504714936,0.0782556756025794,0.0500000120619391,0.0601451531116905,0.107611661754529
15269,15287,0.0541775592728162,0.0239936336235403,0.121408626289793,0.05121382076845,0.0990610736689305,0.180733241538267,0.0260113140070747,0.15476533387022,0.0289044230988247,0.0891313063448197,0.0572786525222938,0.113321014994971
11789,7338,0.0333099049226369,0.0239214849255362,0.0420301210623507,0.0168392417562886,0.0676471370359733,0.205109985832987,0.0189339480668784,0.206033081969354,0.0678562473779053,0.123743981285643,0.118872538550116,0.0757023272143297
13334,17702,0.00698089075339662,8.68023466075437e-05,0.135339960258574,0.053691520818786,0.177712437844211,0.176853939792875,0.0431125040207621,0.134541258742481,0.0604962277551899,0.121562458762007,0.0639520632341222,0.0256699356709876
16787,12150,0.0175505920257359,0.0024427450558441,0.0527441305555036,0.00660320207525581,0.104693386865155,0.231514343506731,0.0281204674225949,0.377038610179747,0.0229171860028823,0.091678205403638,0.0424226901889922,0.0222744407179207
9859,12164,0.0495254645758874,0.00128947514041278,0.103442136850074,0.0204483379142632,0.149515588298197,0.157177536094077,0.0212116388289837,0.272475982226863,0.0604484884004411,0.106087364307428,0.0174984507599034,0.0408795366034688
14704,9984,0.0288561360966206,0.106041691216622,0.109992163964778,0.051130447352299,0.0593450263077267,0.0646249396583553,0.0487839229291617,0.168897894327007,0.070304109252106,0.107174821593245,0.123462684168993,0.0613861631330857
16918,8533,0.0649507508839308,0.0050571565066704,0.0443587381125714,0.0244384966816167,0.0362171781847674,0.253725006431085,0.0240462561253668,0.334556130770069,0.0228847947652785,0.130165787482425,0.0322457755299089,0.0273539285263098
14993,15770,0.0525995490428818,0.0174734518763491,0.0663059608396683,0.0185096306499275,0.0746854595306353,0.109394555493119,0.0202502794034307,0.352812852957516,0.0454199907700058,0.0990098166816408,0.0974365996757778,0.0461018530790483
9444,12406,0.0230289026056434,0.00316364478222785,0.073584397441578,0.0121608674112796,0.107687467973955,0.315227611287839,0.0425344618823832,0.207307708949201,0.0708119654349852,0.0719120690283497,0.0323645002532868,0.0402164029492714
14703,9502,0.0142449686352626,0.00428686944808493,0.0589790242113871,0.0305082884350651,0.14397201768351,0.210108191000379,0.0127374106360033,0.227102542701463,0.105095090510654,0.112707799513613,0.043507815380967,0.0367499818436111
15960,14080,0.0181126219642904,0.0170682915082946,0.0851999195708292,0.0247604854681644,0.0649610602047669,0.16759810034987,0.0327734472344788,0.137200872283255,0.151153380402701,0.106522472437673,0.160227278805038,0.0344220697706392
8475,12649,0.0247484350213995,0.00539000289334504,0.00755696496899486,0.0126778873115932,0.123248091548852,0.102809985942933,0.00368087795879027,0.434021035463479,0.029725422976739,0.180329530976509,0.0510910084242723,0.0247207565130926
15271,16251,0.00761648502214867,0.014306127898537,0.0738301310462457,0.073548163348651,0.0709993548709053,0.193555677432595,0.0966091722602796,0.199039711688388,0.0092917094240275,0.0768007057533552,0.0756436917884313,0.108759069466436
14984,11430,0.0661368381662501,0.0148532845829503,0.0626403092653465,0.0265544448855087,0.0825081991853761,0.237000321812172,0.0282056504451652,0.181404944217399,0.0402815710703704,0.137402024889408,0.102914562368658,0.0200978491113962
15669,7330,0.0687281417623605,0.00641072634012633,0.0327763759988182,0.0132155088758856,0.0935928920861358,0.208451502727347,0.0192313347336816,0.42916310459349,0.00488459014024024,0.0966493752604227,0.0212476975560762,0.00564874992541616
14579,16494,0.00396636124523832,0.000291752607752045,0.111060040771907,0.0593890396869085,0.162622374167015,0.137495635764519,0.0179878183162573,0.17354990891338,0.0736199848906752,0.0703941626314455,0.0120718230818816,0.17755109792302
15804,5642,0.000435580663747329,0.00236555200741711,0.00767396382090945,0.00142510191224578,0.00663321300743216,0.102886277621439,0.684417501261634,0.0927727072304657,0.0145567465381345,0.0668067331289205,0.0175390687130895,0.00248755409456573
8749,11202,0.0600283080925298,0.0143866299697696,0.0846549465409368,0.0204490541273405,0.0963707199236697,0.110829917743191,0.034414603382791,0.321985091103037,0.0674366434776897,0.0945716439043035,0.0500518960395317,0.0448205456952099
13725,5405,0.0269458219596393,0.01268102575826,0.0171313677281962,0.00961997779091108,0.0587760213528953,0.262572285792313,0.00940737557818634,0.41760821004363,0.0391255026195897,0.0956298062141574,0.035202402788253,0.0153002023739694
14972,5162,0.0189219135553008,0.00117022908533598,0.0677531301451619,0.0174353580394737,0.0989093363131759,0.221017108958452,0.0176163320583305,0.221273420899314,0.0690045321759111,0.106553124270785,0.0684510402891231,0.0918944742096351
9575,8789,0.0562070417704725,0.0142572637053859,0.048698451573773,0.0138068463662391,0.11473888612972,0.136200633739265,0.0160186223135278,0.289668931470227,0.00702716105399439,0.102005844487359,0.163846003598877,0.0375243137911599
11660,11919,0.0286244384640026,0.0186224745519025,0.0554945707973577,0.0226791353915026,0.0323459865797691,0.0910072090391889,0.0474797716781077,0.304046680564635,0.0546748705870748,0.110389001135252,0.18050462531749,0.0541312358937164
11394,17223,0.0240118532605221,0.000691662006354359,0.0773211851893434,0.0374738455400945,0.150056555725083,0.113410715493047,0.0192302281247711,0.1638839495346,0.0860907149006307,0.101846603210148,0.0961533298260918,0.129829357189315
11229,4446,0.0700630197432114,0.0105764613655591,0.0834784043443132,0.0164061150273008,0.0589147804023379,0.165081889820251,0.0276266073777694,0.329798252668479,0.0561542305906093,0.0796871907377139,0.0707082663789721,0.0315047815434835
12914,15533,0.0108098919743582,0.000791792641823892,0.0788873842619753,0.0224465404503827,0.128363753559163,0.154287700255258,0.10181474334988,0.159425806587498,0.0422721581040775,0.162811527920698,0.122559792276091,0.0155289086187931
16789,13114,0.00518746579681911,0.00046741865018723,0.147885642072442,0.00923295773421065,0.115584002498928,0.257108543296707,0.0116048637197995,0.184096053415872,0.125978342928485,0.0779001505784911,0.0282592190679412,0.0366953402401179
11108,12884,0.0195749463063773,0.0393848755699018,0.0385831459152716,0.295453713202323,0.0520488124669196,0.0706838753265416,0.0265954681249246,0.159072452404788,0.0504354558803574,0.0647688118471418,0.138693118992347,0.044705323963106
17486,15282,0.0101713400798864,0.0110191072542375,0.124387817409174,0.0532507379860755,0.175824282159407,0.170896457571169,0.0368732084957191,0.165288795721639,0.0825263685772954,0.0914118989376418,0.0288000803079446,0.0495499054998102
9577,9753,0.0305288569462505,0.0103434113680863,0.0498286731667057,0.0266223893213842,0.0472873742391098,0.22003074372002,0.0360791653837644,0.270883887580147,0.0836985571290742,0.111550531322468,0.0852097828803438,0.0279366269426461
13873,9986,0.290140871420811,0.00863346857648078,0.0454077481697921,0.0547480185636518,0.0349220637517123,0.0855740273675617,0.045584522568871,0.261465063162011,0.0315836900732303,0.06068586481571,0.0583823947385976,0.0228722667915706
13037,7576,0.0107597043726409,0.00928156091335948,0.0263720408968122,0.00351736493048298,0.0607833258573208,0.186580744525541,0.0199869839085224,0.345805484293846,0.0455062100208635,0.200265218313066,0.0758052751157512,0.0153360868517936
12633,13605,0.0214144804121375,0.00972049526088316,0.0507398904678277,0.0219861625223863,0.0298596837709019,0.15192902819073,0.027438748603848,0.167288687997006,0.147197959060487,0.120862535227268,0.22385737219756,0.0277049562889647
16917,8051,0.0187143608035758,0.0446569433039111,0.0445157252081468,0.0225219920076583,0.020870174677291,0.0956489924243835,0.343424905351169,0.134461998925125,0.0497038074386852,0.0951340744212367,0.0952466935780678,0.0351003318607502
17615,10219,0.0142667542464522,0.0142092418618611,0.0425708276029566,0.0131332389677631,0.0834436578217813,0.188582051798078,0.0202194469041895,0.39334076926025,0.0462454721545857,0.114519898549661,0.0443938160995523,0.0250748247328693
9860,12646,0.0231738713590976,0.00214758527692062,0.0146602519036767,0.00334100879645419,0.141434681782445,0.177445871074098,0.00667961750090229,0.310475328783755,0.118254878414235,0.0988451569687926,0.0788180841031833,0.0247236640364407
11385,12884,0.0187840599022285,0.1209808259608,0.0493298638790519,0.329168020543465,0.0145264383606338,0.0365787732469656,0.0520461091398965,0.138482218372393,0.0171260214219533,0.0276752773072316,0.154325579156815,0.0409768127085646
