"x","y","Cardiomyocytes","Fibroblast cells","TMSB4X high cells","Valve cells","Erythrocytes","Endocardial cells","Epi-epithelial cells","Epi-mesenchymal cells","Immature myocardial cells","Macrophages","Vascular endothelial cells","Mural cells"
8615,13372,0.937406633423948,0.000174579565564993,1.1311729926484e-14,0.000232331584363396,0.00215003296872963,7.94736279359655e-11,5.83278323181474e-18,4.27971673080385e-13,0.0110677283317978,0.0489686940454952,6.80783962702567e-25,1.8761470256168e-13
12501,16739,0.951877480898817,1.7866388512735e-05,8.51190214598517e-17,0.0144392653970986,1.66816579549191e-28,0.0130971078264285,0.00139199597755183,8.61229347009651e-15,0.00369211156690346,0.0154841639636444,7.98006558991726e-09,9.6931008742124e-13
9311,15058,0.935549066021443,0.000132677544733566,7.16451238868899e-15,0.00505674706367891,1.31255617405099e-29,0.00779988158738864,0.000122589494078186,0.00160094158828978,0.0134380298630934,0.0327439582821336,0.00355579046821529,3.18086938173183e-07
10691,12644,0.940253034522905,6.08349781037557e-06,1.02869634421563e-15,0.00749982963592996,2.81378738600018e-51,0.000173727125531045,5.66792492537444e-07,3.7819925444495e-16,0.0139349848630391,0.03813176587518,1.6656036386064e-10,7.52055038920291e-09
14164,16736,0.864518024953891,1.90798909901283e-05,7.64286961626499e-12,0.0283574640247436,9.32517073431603e-37,0.093432041856456,4.8065765289253e-05,3.38599973094627e-09,0.00117961379483854,0.0124207298338748,2.49659127785516e-05,1.05734952546808e-08
14847,12154,0.595953842189159,5.69801671296491e-07,7.74059397865682e-13,0.259127718691025,5.40124665714034e-20,0.0223862051492943,0.0375765024937125,4.7473582166749e-06,0.00691536927953202,0.0523687353034331,4.20351264641359e-17,0.0256663097331817
14983,10948,0.961525782379459,3.66067499150323e-22,7.83850133350313e-24,1.46176229250407e-22,2.77707295204389e-36,7.31088501812024e-09,7.52076073007028e-26,4.71628829720707e-34,0.000113384539720522,0.0383608257601236,9.81183601956188e-12,2.33116372613675e-26
8890,12407,0.939818996810654,1.08146888888054e-45,6.10245309143264e-32,1.56224943767893e-47,1.37030185958945e-69,3.10862746790815e-14,1.78101177432703e-54,8.31075016988137e-57,0.0248180003580254,0.0353630028312896,4.13100032257664e-33,1.62848300271563e-52
10970,13126,0.669083239806469,1.33585882716375e-05,9.3203900001064e-09,0.141711463080778,3.17284758617403e-21,0.109830150375869,0.0113267510830271,2.79646918601997e-07,0.0182408222705345,0.0474098297056728,1.8431200207785e-08,0.00238407769086897
10675,4447,0.94397868305923,5.86892974769841e-20,4.89792376727232e-23,1.66784101202587e-15,4.63740383862863e-53,3.23551823658299e-17,1.28688026608785e-40,2.00567080164883e-31,0.00883862150665736,0.0471826954341103,6.75581049477073e-39,1.09265376780891e-24
13875,10950,0.955786671059005,3.70423797444014e-07,3.84140431854417e-19,0.000715427157547824,6.89284798164817e-45,6.86880440291929e-11,2.16764143230414e-11,7.10463168848236e-19,0.00319178650658079,0.0403057068845759,4.43894337536756e-15,3.78781245558841e-08
15251,6125,0.955370793423434,4.6717727788459e-13,2.08483227794389e-16,9.82102832199637e-11,1.69890665862067e-40,8.74960895451235e-08,9.38197888063325e-36,6.45805805907311e-23,0.000572197274450818,0.0440569209234772,4.90310395662659e-15,7.83865380600013e-10
16505,9739,0.954145145586452,4.17127328058714e-16,1.14361728108427e-27,7.57337275384664e-07,6.07961349177051e-64,6.17542538694759e-05,0.000101567117669921,2.21495065234122e-15,0.00118000718800344,0.0444499955503241,6.07729654113296e-05,9.92025106042167e-13
14973,5644,0.95437004082458,5.35615929647607e-24,6.76862420872839e-28,1.76501835630556e-20,3.46597084701122e-63,4.96072625364704e-20,1.96510655893289e-37,8.53195392290076e-38,0.00127985907167633,0.0443501001037435,2.40349360834716e-46,8.95955789436293e-30
10407,8787,0.933096931454109,1.14738753690428e-05,2.0447007165194e-18,0.01167037129165,2.72291659494988e-29,1.93565405274287e-05,5.31258798766759e-18,2.48042746519452e-15,0.000122649661469483,0.0435715569201038,0.0115073817878517,2.78468917192207e-07
10960,8304,0.96413213981527,6.65391036276687e-18,6.05153002180843e-14,1.26340038633815e-15,2.57929957447212e-21,3.26869638767429e-07,4.92705682959756e-18,2.52899749889537e-17,0.000901177834066562,0.0349646601169375,1.69530882853944e-06,5.51965793230982e-11
12766,10952,0.919540658958443,0.00949878393641817,1.16778516847618e-13,0.00301887512974335,0.00148871895431159,2.87184579495114e-08,1.80959159197538e-12,1.65679608468584e-17,0.00345326432841877,0.0585064317168509,3.33569675228482e-05,0.0044598812879068
15809,8053,0.964316121321092,9.348311414493e-28,2.30138148939911e-23,8.06386640118037e-18,3.59354970490921e-60,1.32166993751588e-09,8.19574868047579e-40,1.4549796144128e-29,0.00586926418941895,0.0298146131407099,2.71088994177576e-11,1.68680984253077e-28
9158,8067,0.947406092274955,2.32209971780137e-47,7.71741083757392e-33,1.60987132871177e-45,1.6542677970887e-82,3.32482532390495e-19,6.73889605744674e-55,1.18503707887613e-54,0.000565973896715523,0.0520279338283299,1.52005247715603e-41,3.58114088944998e-52
9855,10235,0.952271014208611,4.55557174332152e-08,1.96657188608398e-16,0.00356145558056549,1.6767175546396e-13,3.28379489388622e-09,3.26383677233717e-21,5.33347964181038e-13,0.0044564457392313,0.0397110356226463,4.19713363119755e-17,8.73264588389391e-12
16236,13597,0.899726778466997,0.00168675286004469,4.28623543191812e-13,0.0446442577429445,5.94055766768877e-09,0.0232070490049468,0.00597821305167401,5.63028268494621e-08,0.00101445370802946,0.0237423156417964,9.30275438792080e-13,1.17278823665698e-07
12068,8302,0.941690811328695,2.60246337288381e-07,4.46129533959714e-16,0.0238979747151675,2.07130219130206e-66,1.70866736957182e-05,5.3713439290514e-08,8.68338220633091e-12,0.000817331032130384,0.033576471567323,5.44762111636192e-14,1.07144740175066e-08
12627,10712,0.942787050998431,1.56889263162627e-07,3.98078588835615e-16,7.83319520986379e-09,1.71200103148605e-19,5.20390141064297e-06,7.82398859782751e-21,1.61979636450278e-23,0.00561904048205843,0.0514925069170192,4.31814956293265e-05,5.28514829932413e-05
10422,16502,0.981662703341597,1.46435945389545e-28,2.18714113358581e-20,1.23731334949402e-26,6.22389416642742e-58,3.29820704893733e-08,3.94730015739418e-34,2.28387701390319e-38,0.00409114088302167,0.0142461227933109,4.79192457055413e-20,4.22413867312813e-39
12353,12159,0.756636065619431,4.10588112990152e-05,1.59226950412747e-15,0.118298003759903,8.76167775988296e-45,0.0309774076836404,0.023207932117463,1.83252242456455e-05,0.00402939960181644,0.0667686076317253,9.86181799927398e-06,1.33377324749427e-05
7915,10239,0.909996739549047,8.47802976445794e-12,8.58734193333027e-27,0.0420673809134719,2.39322933841787e-46,5.36866436040497e-11,2.20667494457108e-16,4.32599491910058e-15,0.00540882603033754,0.0424776752944743,2.96158305472463e-29,4.9378150500413e-05
13889,17701,0.965180659714382,0.000190752036548752,5.79475158852864e-15,0.00734690561215606,1.51920386741437e-37,0.0246445610786583,0.000829884155628824,1.5361977116022e-10,0.00177187852545588,6.24940768544964e-08,3.93684231022231e-07,3.4902545236756e-05
10549,10475,0.95161023133668,5.49265748145045e-12,3.43360847425005e-18,9.09469346272054e-05,4.44816256552846e-61,4.10713127799544e-05,2.73835296560694e-16,7.69110392161392e-15,0.000544191233093078,0.0472402281803326,0.00047333098850151,8.48542041542501e-12
9707,5654,0.771664732047293,0.00741038166691477,1.26320145675066e-10,0.0172272530537125,0.000214690291278162,0.0505300954031459,0.00919003174097369,3.67414659098262e-05,0.000513205548788452,0.0414332280868692,0.0352228192688071,0.0665568212999875
13046,11916,0.614844720400626,5.04218869430915e-05,3.06295104749721e-14,0.147888748804415,4.1479028147563e-27,0.104264959122604,0.0258394719244525,3.28159066599369e-07,0.0134509202719397,0.048415714313232,0.00555777292513449,0.0396869421915568
13445,3959,0.780730585011801,0.0104705948512837,0.00223576247450204,0.0449776829932022,0.00636693769778019,0.0671436120732854,0.0171389856709585,2.580028037502e-12,8.41545098416586e-05,0.043575946219832,3.78824937288677e-08,0.0272757006124396
12752,3720,0.950226505749919,1.93165118492327e-14,7.56775980209164e-20,5.66627787231638e-17,4.23114523115413e-45,1.14656918615996e-11,7.39320661408924e-34,8.01164749536263e-28,0.00178739266833612,0.0479861015671769,4.00479496762313e-21,3.08312723418931e-12
8611,11443,0.951639082274772,2.14484819895813e-12,1.97360673102985e-16,6.84347869242557e-11,2.74644950166734e-13,1.37179707049316e-11,7.58131065516489e-17,1.2648018126731e-13,0.000591093991654061,0.0477698179137075,5.73228009509181e-09,2.88753955595647e-12
15545,14804,0.935731647378462,0.015260013709869,6.6516045170645e-07,0.00487062526031922,0.00364091235259737,0.00063924468367952,9.66806156532867e-14,1.11641060473381e-16,0.0046075560183946,0.035248465574207,2.60696341379014e-17,8.69861922397277e-07
8056,11444,0.908364394482401,1.30540897090359e-27,3.40155976316399e-30,2.71793211017853e-14,2.02049005739711e-73,7.09571575262885e-22,1.07611775622269e-45,5.53358420541228e-33,0.0453795156344281,0.0462560898831438,2.24624901722375e-60,4.34339637860654e-21
11928,7579,0.945780092405302,3.98242415765362e-07,3.19303046844438e-05,0.00721254005399752,6.80611168977554e-06,0.00489587523864464,1.59604073630461e-18,2.28169016289476e-10,0.0104817252033072,0.0315308277425191,5.98037088763474e-05,7.60394365044241e-10
13171,5406,0.932823241280293,3.00476124335563e-19,1.88294608524686e-24,4.26262489560673e-16,2.20752485095518e-51,2.28272140027498e-11,2.72586546556058e-40,1.09642774564583e-28,0.00890088016621103,0.0582758785306684,2.93771973512442e-20,6.92250943582631e-24
12490,11435,0.94328844689235,9.07099085475736e-17,5.42834083608945e-20,8.97625739998931e-13,9.87190686289016e-38,9.19815510204829e-13,9.06937847683728e-21,5.61659398063643e-26,0.000942851841542373,0.0557687012641016,2.56134372836518e-18,1.88987004188881e-13
13749,17460,0.884709709803438,0.0131334307221186,7.09714547024382e-16,0.0499853959655663,3.84686727750098e-38,0.0461372718826609,8.42121024156822e-07,1.6973603088489e-14,1.40464363066308e-05,0.00233658886651071,1.30549740302156e-13,0.0036827142022269
14018,13120,0.928057562921882,0.00387265565930174,1.05348591291853e-18,0.0107488440795366,7.23452291273788e-35,0.000247711930406728,0.00987725839192263,1.40283749212596e-15,0.0032405740818249,0.0342239721795158,0.00946344963827492,0.000267971117333624
11944,15294,0.827553902220614,2.34822761081506e-05,1.47046447749618e-12,0.0677897943477244,3.97127883011001e-37,0.049712372260445,0.000457389870549593,5.79756819454836e-05,0.00582299283268387,0.0387197335573716,3.05609150176912e-05,0.0098317960360698
8331,9997,0.929295694347233,3.36505883052597e-22,1.10735159442146e-25,1.45193554783213e-16,1.90552950319963e-39,7.21796731171852e-19,1.50462595868241e-27,1.66951501573215e-36,0.00178355538104682,0.0689207502717199,3.79382315035261e-29,7.55094066218682e-22
17342,12631,0.75838527816653,1.46903257154811e-07,2.05738284849839e-20,0.128135909182078,0.000193570429772208,0.00785454636021853,0.0365431814813422,1.03009662824278e-07,0.000402268619535181,0.0437120187121223,0.0247703369223226,2.64021315889985e-06
15387,4920,0.917664631363956,6.55081231142711e-06,5.22239057566391e-17,0.023595318140204,1.00407952660859e-22,2.68624006936084e-08,0.00319120282970853,2.45699317294804e-09,0.000812183332826966,0.0475962595973609,0.00713382049016408,4.11407418215642e-09
18311,11906,0.626411847727976,0.000113957599336472,4.20510080095459e-23,0.125837477768088,7.74116748227642e-24,9.88168744528543e-07,0.128811226691547,2.71200949176573e-11,0.0251854453141641,0.0451083432952599,3.64169358789304e-11,0.0485307133713464
8464,7345,0.927934845857836,5.34268661747386e-20,3.71178139196464e-21,1.96678049898808e-14,5.68616456912662e-92,2.42123938240876e-09,3.68671121739567e-20,2.8258143148391e-17,0.00283700546074558,0.0692270441896506,1.10207050237935e-06,6.48992115155828e-15
18451,12629,0.890427234889707,1.75133947524271e-05,4.73340297001204e-21,0.0358859707185888,3.04245946595043e-48,3.52841682918106e-08,0.0336268920880287,1.32061369422119e-11,0.00644568939537773,0.0332089848157339,1.59939560904692e-08,0.000387663406480978
11505,3963,0.944496310686335,9.14204764166484e-22,9.10366047523888e-18,1.88545169551976e-25,2.27648328760788e-32,4.8057711992362e-12,1.60498884231326e-31,1.33705609224799e-33,0.00249940634494192,0.0530042829639172,6.41995212385602e-27,7.34133609501356e-30
15684,15045,0.947295298310859,1.84183360713298e-07,4.94345355312527e-09,0.00627181405078433,0.00130594487579352,0.0131136634340161,1.11234237084528e-11,2.13225842115911e-15,0.00406869664857758,0.0178101223324776,0.0101342324117364,3.87978153014163e-08
8063,14819,0.478455101796522,3.49202851827583e-07,1.1091892887008e-24,0.273089413882628,1.49808487801407e-56,0.068638719556296,0.0758100809300149,8.61996934261617e-06,0.0395479234301675,0.0593089703811173,1.70232708080871e-10,0.00514082068082763
12087,17463,0.931397853113115,0.000350462442322165,3.34684388296484e-15,0.0266302860346448,8.71454919528242e-15,0.0371742464237117,0.000297062029252083,3.06240592877382e-14,0.00240652371888725,0.00172165454211774,1.41537685922182e-06,2.04963190470838e-05
16923,10944,0.905437591667387,4.00373216435851e-09,2.99599257260976e-19,0.0240671951328708,5.52964394397103e-71,0.0107173351526836,5.07181126691046e-20,2.13395443043246e-12,0.00634408190778586,0.0534250293471303,8.76185386670957e-06,9.32409377840839e-10
14435,13842,0.610833446230099,9.74854259716326e-05,2.00128995412214e-17,0.138931706591999,2.53081242280411e-47,0.104661749093721,0.0415376943729566,2.38109187750095e-05,0.00113976106441049,0.0352338156587772,8.61778390080087e-07,0.0675396688648989
11103,10473,0.93167131971188,2.43111614164384e-05,4.33870789823859e-15,0.0315722485750894,3.00301756411588e-45,0.00265075361172257,3.48157398022362e-11,1.71306595491768e-08,0.00104929608616209,0.0330319105404348,1.6350280663064e-15,1.43147813468441e-07
8471,10720,0.950095083674121,2.97987991703151e-10,6.83546260494149e-21,9.94701274365432e-07,1.97921924525956e-23,2.23464896375861e-11,5.54227096321496e-17,3.86747339293073e-12,0.00870808129131623,0.0411958206844187,1.14756830402194e-19,1.93246676499305e-08
7776,9998,0.936222672915668,5.62224570418073e-08,1.341888498025e-17,0.0117448073422329,3.68180709750165e-35,1.28012674122723e-13,4.39845625687937e-13,9.37510432029025e-19,0.0030088789925397,0.0490235725241366,1.58109209587991e-16,1.20023974232745e-08
15666,5884,0.924060115456896,0.00151546428338314,1.28752172597412e-10,0.016015086631753,1.93634608904516e-28,0.000884046870519248,0.00188410353997854,1.6582822800657e-09,0.00156312461535601,0.048928732534057,0.00291622043738999,0.00223310384363221
14162,15771,0.96305517276428,1.23101534776711e-11,1.55298699019717e-24,0.0145999025495101,6.80770735628383e-55,5.80729008903944e-06,4.63288813071281e-06,1.05782885871903e-17,0.00039171345623218,0.0219427710392001,1.22973274435256e-15,2.46592055956017e-13
10826,10474,0.754972771151466,0.00388385076340263,1.32649221821527e-15,0.06168933376187,7.64820613263157e-09,0.0617222227316066,0.0125375859037265,1.41285362311149e-12,0.000125124295836717,0.0494633533951773,0.0405378521158725,0.0150678982314219
16928,13355,0.961413972610583,3.90127260904462e-52,5.49326756600395e-26,3.42274065601656e-47,1.23214283346096e-41,0.00256951039560728,1.69182118437439e-62,1.04509918390232e-40,0.0022740478992148,0.0337424690945878,7.19310158488994e-15,1.96775874006717e-72
15118,8778,0.941370698221509,2.04664990545419e-06,1.46423782638824e-14,0.00653316626352917,3.38571832933376e-43,0.00389562709800836,3.6933404964305e-06,4.94551006255421e-14,0.00215797139159263,0.0412938218187127,0.00474291480102331,6.04151585758618e-08
18029,9495,0.954924527333558,2.4174648580169e-16,5.02915695215685e-20,1.32648163914663e-05,2.22938712570078e-67,1.06160645649066e-06,0.00726501978975837,1.53618673608085e-19,0.00446645426723506,0.0325518279374276,0.000777844249172891,3.61409818393938e-16
16916,7569,0.923605565099475,0.00242268402487855,1.53990372131961e-08,0.0197928221265023,1.10256243191504e-06,0.000344016044710556,0.00633078259853162,8.15855549760277e-13,0.000331992877002946,0.0420441015107097,0.00512691724816086,5.07743371143368e-10
8058,12408,0.921247947723644,1.90908871305535e-09,1.57767633836761e-20,1.20119652010249e-07,1.38427674262878e-22,4.63100683712822e-07,1.25417828229979e-21,3.87419140257681e-21,0.0307143049643236,0.0480371479273233,1.42552851936887e-08,2.32432030572379e-19
15824,15768,0.979758987414935,2.24944464088416e-16,1.33871774665988e-09,3.97370516000275e-15,2.38601953549209e-38,0.00013920593222626,4.69342009008663e-28,1.54112370298102e-23,0.000613072203911032,0.0194879522074649,7.80902740808676e-07,3.31674537427383e-23
14975,6608,0.949716518537986,5.81591329091886e-09,1.41352517372852e-14,0.000630025177640519,1.47328935905825e-41,0.00558706807919423,7.30937252050537e-22,5.51561530441822e-16,0.00166142503215849,0.0409433831543789,0.00145759153927915,3.98266343455157e-06
15114,6849,0.908507880667915,4.28361924962432e-10,3.52844411338696e-16,0.0136895614831272,2.58723204032723e-62,0.0260279440533574,6.94346157348075e-21,1.02748371337494e-16,3.20200623548462e-05,0.0517425913613609,1.93836951700763e-09,5.15245364224068e-12
9171,14335,0.933322456831711,1.87650539968237e-18,1.93205171724674e-23,7.92815378713762e-17,1.04843844110126e-41,1.98016013710422e-09,9.32653642179115e-35,1.21789738383817e-30,0.0117648539205254,0.0549126872676033,2.44064819640453e-20,8.77049238563696e-22
17890,9254,0.750455035219054,8.03741649798892e-12,2.80241568306802e-31,0.102218577644943,3.51810578829383e-67,2.67798704562183e-12,0.0512111845516681,1.10382610759926e-12,0.0416638484775017,0.054451354095014,4.25850975099763e-29,2.37599502140027e-16
11388,14330,0.00391745467728585,9.05649365036516e-06,8.58938256118289e-06,0.574180351050723,3.68813003191179e-06,0.0813303150866021,0.0825420059257878,0.0216062003812914,0.0566099526743356,0.0250972997653272,2.41253873287231e-23,0.154695086432404
8337,13372,0.936744963576544,2.2013411167282e-28,1.53813993701061e-21,9.12521429551717e-30,3.57482991729753e-22,6.87852325652984e-17,1.01553364448342e-43,4.27022690364431e-44,0.0107086222682948,0.0525464141551615,5.5206539073831e-31,1.26530967848848e-31
13592,8058,0.940020085485086,7.61242835993515e-29,5.71014031654499e-26,5.72624525841568e-27,5.22874791507752e-60,7.36111135670293e-09,7.07055446419088e-47,7.98994360547584e-30,0.0152212441539333,0.0447586629998672,1.91436745778601e-15,7.96995773274664e-30
8885,9996,0.936135848706601,4.71461448079096e-20,6.14183666304951e-20,3.48179081264678e-16,9.51275048098265e-55,9.83188233824436e-13,7.38016203133384e-37,2.83211077311531e-28,0.0110153265031518,0.052848824789264,5.07597615039534e-19,6.28919658510448e-23
11105,11438,0.945871587508664,2.6282522380119e-13,1.46555285272445e-13,9.40068974322343e-07,2.73075591814517e-52,1.24123934544887e-06,9.48846072974729e-23,6.32042337587249e-21,0.0166335371816864,0.0374926940009201,1.41029556808018e-30,6.20881040302808e-21
8193,10238,0.94145059800175,4.84740404563347e-08,1.92472789616663e-21,0.0110161698753903,1.18395613614931e-51,2.98209622411073e-10,9.10230366937786e-26,1.31850543184299e-15,0.00318744854636423,0.0443457339881953,8.59575729077829e-20,8.16048643469578e-10
10828,11438,0.949014356784784,3.72825627669594e-09,8.73136953165063e-23,0.000882945765597259,7.08349981885468e-41,8.69758085980935e-09,4.86263921323402e-20,8.57801784056695e-18,0.0123569001171457,0.0377457849045836,2.04568567889381e-12,6.80939521007312e-15
8462,6380,0.909429467561624,1.82789577110185e-09,1.13775191143937e-24,0.0284911605099379,1.00697879720429e-61,2.47767806145916e-09,3.29589729622833e-08,4.3936601077068e-11,0.00147547292492369,0.060535398105991,9.17256013771141e-09,6.84544164793449e-05
15256,8536,0.962305677194018,1.79799408767545e-09,5.37702269486553e-12,4.3890011365994e-09,2.03577128327857e-26,0.000316909263354352,1.55283072609192e-20,8.04547757241373e-23,0.00199724787456504,0.031667121128097,0.00371303834757063,2.25206054338533e-14
15816,11428,0.942907743260422,7.06568251010169e-11,2.94632926017086e-17,6.76936008334057e-09,9.10813162075085e-29,1.96233975259427e-08,2.62483105274274e-15,2.10074770097277e-16,0.000245501444441139,0.0561705156861367,0.000676212774661483,3.70921161482411e-10
16241,16008,0.953478125707056,4.90173487011743e-32,8.10898366306204e-16,1.33865589101651e-33,1.27347132841669e-28,2.32428886557243e-05,1.89897420906942e-31,4.69343837733138e-27,0.00384587991961369,0.0307002584452346,0.0119524930394397,4.97139969892745e-40
13051,14809,3.00143021161418e-10,3.05932910174291e-11,7.60461627015689e-55,0.795768600985918,4.68579134364911e-111,3.72563700260762e-27,0.173212274220531,0.00568815774161691,0.00352026600370157,0.00162762591765184,4.75127977233556e-66,0.0201830747998441
9568,5414,0.940036256558915,0.00202492115241197,2.35016958878779e-06,1.46067730299876e-05,7.69264395260663e-14,0.000175733341642228,2.71786700283965e-40,2.97892221905087e-22,0.00904850320047731,0.0486976273565329,5.6502332547949e-13,1.44675999926489e-09
16515,14561,0.966308347799984,0.000742132137876362,7.48304111459746e-10,0.0111417295138161,2.66733334298634e-10,0.0028915410557363,5.04071072549628e-16,1.28136553912468e-14,0.00155708347818541,0.0173557370963248,4.97452444772878e-14,3.42790297614885e-06
14016,12155,0.925739075066457,6.41011362829326e-06,1.59531166053463e-19,0.0128267631731313,9.96508130838976e-17,0.00189793384969577,5.33122813384652e-07,3.53465497020926e-14,0.00066747648441021,0.0451263603498498,0.0137354371374165,1.07025619180283e-08
14304,17459,0.979668842555766,0.000789975623012444,3.35541633583863e-25,0.0193086743909828,1.05014619770443e-27,1.22030209241513e-06,2.54442400176124e-07,9.66564753829392e-08,0.000223309740184375,6.67721344151498e-09,2.93403603425384e-16,7.6196118721299e-06
11100,9027,0.950247347244345,0.00330849387274881,5.27817422949981e-13,0.00570673898095179,1.39318150653961e-13,3.97462498467624e-07,1.06290113697934e-11,2.78388055735588e-10,0.00251263313061441,0.0367253113207614,8.47476249745327e-14,0.00149907769831062
17476,10461,0.948661238815349,6.87414053085019e-22,3.23740027920198e-17,5.51229333304219e-17,2.47344327309182e-46,8.19746454260772e-12,8.99365822937505e-20,1.87927044643264e-32,0.000673958592996968,0.0506648025834559,1.77582638512395e-16,2.22730555338686e-16
10138,13127,0.828300549913705,1.78238628630593e-09,3.50522763648572e-17,0.0605386412307526,5.97102023249864e-35,0.0606327939448193,0.00497793234799154,2.10771943861659e-13,0.00544294223384007,0.0390815746843046,0.000985305940603977,4.02579213861512e-05
17474,9496,0.93383913542475,0.00146232513962929,1.26400761778449e-14,0.0146416218379896,6.16068165075674e-28,0.00270496119608201,2.75186922472006e-16,3.80635445966034e-18,0.00452717961161259,0.0428234881315021,2.08702673730233e-07,1.07995574727643e-06
17754,10460,0.95842080702288,2.36015170667798e-17,3.42246344996009e-24,3.68015495470297e-17,1.85236200450653e-47,9.40273472737484e-12,2.83948643941224e-32,4.6329127441965e-28,0.00059802840347282,0.0409811645642439,3.48272278801786e-17,2.03392629372446e-19
9163,10477,0.950677299860154,1.96184133839057e-13,8.56303329701784e-17,3.29047667868038e-14,3.16095619240958e-29,4.70676661500253e-10,3.57278535945215e-34,1.39848226757817e-26,0.00350947229744578,0.0458132273714939,5.50245832386636e-21,4.25541479172551e-20
11379,9991,0.954891388615695,1.67225092819389e-12,1.43824819045997e-17,9.88931774726377e-13,1.67360770200025e-33,9.71968752869049e-07,4.71644774268541e-20,9.53679628384639e-19,0.00114021409391747,0.0439674253189496,5.27890544029963e-16,2.38276684053855e-14
12891,3960,0.926788352386023,1.50594676800712e-18,6.08759706655234e-25,6.46764484409514e-15,1.04879835930711e-48,2.247839073166e-14,9.7661281907071e-32,2.93298910623789e-22,0.0134312693295911,0.0597803782843569,4.59149118371939e-36,5.63474579085302e-21
13320,10469,0.955361660695619,2.66490736791003e-06,2.24375683365472e-23,0.0014593358597735,2.41887739891089e-54,1.2839866885643e-06,5.68945088044381e-19,5.04729444198622e-17,0.00190809724759828,0.0412669545273392,3.09916963534658e-14,2.77558215786034e-09
16508,11186,0.964749072572729,1.52059700890332e-13,4.06951619472038e-26,0.00219484494418025,4.38762208465627e-54,1.46783622828111e-07,4.19904820237256e-17,4.99386296303961e-20,0.00119924219000851,0.0318566935086091,6.98176269414636e-13,1.23375951711503e-17
15810,8535,0.94491906354354,8.62615949611985e-07,4.91673811914544e-20,0.00404952951598909,9.14237598728613e-32,1.93303491593244e-05,1.37929976372792e-15,3.71815908568314e-19,0.0146728071047599,0.0363384067803156,2.49919037279756e-16,9.02846383877919e-11
11659,11437,0.953976699985436,7.28962579434564e-17,1.60572334218051e-18,1.07858372132445e-16,5.9932843513552e-47,1.33781383142892e-10,3.12628037321471e-20,3.02270016850908e-21,0.00741228391331316,0.0386108857933193,1.30162569431427e-07,1.15808616223828e-11
17897,13112,0.981345459525653,1.63442200529024e-12,1.94477311899129e-25,3.58152446749262e-09,1.13109445039336e-65,4.74378723345608e-05,0.00053033341927442,3.0720157810522e-09,0.000146166639700703,0.00928154188174754,0.00864905400611549,9.82359755147954e-19
14161,15289,0.928708721931444,7.17496419524998e-08,5.29328272265655e-12,0.0155074278726134,7.7431303070911e-30,0.0215243415186346,5.49302430334477e-09,7.20771246972326e-11,0.0033164514613807,0.0309394365326511,3.54336323502302e-06,4.39293921085104e-15
12348,9748,0.948628714859739,1.92386679116546e-09,3.02813312334687e-15,0.000130513715552656,1.30863160788501e-23,3.61419915321851e-08,1.12282235672212e-28,1.15687752062233e-18,0.00494955614573235,0.0462911772081292,3.48993458379697e-15,4.98178033797e-12
9166,11924,0.932053804002879,5.10371808475567e-17,2.03947299527682e-18,4.60768258130314e-19,2.38108675357703e-23,1.00220236091103e-06,8.59683701120549e-35,2.9454567933255e-29,0.020706160181941,0.0459640848781879,0.001274948734631,1.52561959194014e-24
