"x","y","centerSPOT","centerx","centery","TF0","TF0_ct","TF1","TF1_ct","TF2","TF2_ct","TF3","TF3_ct"
11321.2771437528,3667.67603272666,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11388.7263190412,3803.92264110909,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11369.1092019588,3807.40518278548,"11366x3722",11366,3722,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11285.1176475291,3769.32233302952,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11323.4079538566,3637.80240484327,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11283.4523558509,3781.53065510479,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11349.384105047,3822.60057566287,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11311.3857860433,3822.29481784405,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11254.2620147434,3688.93723249163,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
11458.103429989,3801.06430973801,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11257.2087856449,3666.68196139402,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11309.025322716,3609.48303244277,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11495.715432725,3732.89863850516,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11256.1140043161,3649.00389051491,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11351.2142290962,3855.61788230451,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
11468.3085269657,3814.44998016108,"11366x3722",11366,3722,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15986.1303463737,16496.5910317806,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15938.3248421299,16471.4397967637,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15932.8953221115,16471.649903917,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
15935.0068293925,16513.4188941134,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16013.5079061437,16523.8070106172,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
16014.9153593072,16458.306831049,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
15961.2526613578,16412.4990598155,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15890.952777955,16460.445760227,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16044.2313524797,16516.432113131,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15874.2334702105,16498.3319115698,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
16021.7393072434,16420.5385584689,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"TMSB4X high cells",3,"Endocardial cells"
16042.4348880984,16442.7914550381,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
16058.3201805537,16469.3512286473,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16069.2738913844,16464.048388999,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
15856.6697127808,16510.7780799967,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15871.3935625598,16561.443550975,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
16035.9870953571,16398.9307707873,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
16027.4798912191,16598.8946813544,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15835.6174900306,16524.6900600451,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"TMSB4X high cells",3,"Endocardial cells"
15898.8721086556,16370.8436851074,"15964x16491",15964,16491,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12468.7195583678,5134.61356049294,"12478x5167",12478,5167,0,"TMSB4X high cells",1,"Immature myocardial cells",2,"Immature myocardial cells",3,"Endocardial cells"
12478.6760641234,5205.05243292852,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
12441.7021482439,5184.61716232059,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12522.9311346433,5154.65447383019,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12416.1921820313,5129.5335087102,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12503.4424760293,5099.16067499319,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12534.1760976135,5233.57335424362,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12518.241448934,5086.96219370175,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12570.575773497,5175.48889087983,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12436.256890961,5254.41305892947,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
12449.3371914543,5072.49697035153,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
12517.5853339485,5259.63175674358,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12453.2791728012,5271.62131527668,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
12376.8033386505,5107.34711593455,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12475.4080034025,5047.17680288992,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12591.5353634981,5116.00605544357,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
12596.9973513611,5207.11051987355,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
12377.2341628021,5089.69573908084,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12349.7742767043,5165.98455953672,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
12561.9837338106,5270.92156628146,"12478x5167",12478,5167,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
12922.7633001034,5874.19248961444,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12887.5940353606,5845.16664837497,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Cardiomyocytes"
12899.0446496441,5949.25076631982,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12895.0046442854,5952.01578513259,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12830.6439931762,5913.74692068465,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12809.812393276,5888.31032955646,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
12839.2753358471,5956.51649460871,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12804.2714623899,5862.40974713963,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12833.522806649,5817.02925409129,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
12798.7534524302,5901.45978642525,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
12996.1175676303,5876.4435323498,"12895x5889",12895,5889,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12792.6939182488,5901.55920469277,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
12908.981840946,5783.57582084696,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12930.9095454664,5783.69038905566,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12859.1732779194,5998.97673542866,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12921.9026444682,5772.77704807792,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12921.0003495033,6008.63513418352,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Cardiomyocytes"
12983.7635525454,5797.43473996833,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12860.4316109942,5764.33946076865,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
12840.8278272424,6007.28340172674,"12895x5889",12895,5889,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15784.8222276797,6604.40842073123,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
15769.2168882466,6589.80447028802,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
15804.4446887297,6564.69580697541,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15769.8004691246,6580.19448125994,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
15799.756840929,6560.12661232712,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
15862.7861109587,6605.21613874828,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15802.9508957548,6543.72129173644,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
15750.5736884808,6567.5632591981,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
15741.4584539025,6655.31798068665,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
15877.8652647928,6655.42541173293,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15719.1961244946,6616.55209359772,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15894.7003707178,6570.01090338923,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
15868.3462830812,6682.37612189442,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15760.1233415822,6518.65423109708,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
15742.1801942745,6691.95748957304,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
15822.5967259502,6712.13215145596,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15699.6693913048,6637.59697649341,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
15832.7340813949,6497.62591205961,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
15852.9059739545,6714.26818056149,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Immature myocardial cells",3,"Endocardial cells"
15820.7632624724,6475.05932656017,"15806x6607",15806,6607,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
10846.2346665104,15295.6411728298,"10835x15296",10835,15296,0,"TMSB4X high cells",1,"Valve cells",2,"Valve cells",3,"Endocardial cells"
10795.7670915665,15346.4195306124,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Epi-epithelial cells",3,"Valve cells"
10905.8597763511,15273.7824482801,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10790.2985493552,15355.438064762,"10835x15296",10835,15296,0,"TMSB4X high cells",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10840.0932860945,15375.9898402724,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10752.1006924916,15307.4119570122,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Valve cells",3,"Endocardial cells"
10845.7097685591,15209.6893754856,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10934.0337984991,15299.4117332964,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Epi-epithelial cells",3,"Valve cells"
10854.7327807721,15396.0866183222,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10928.4906722641,15252.3693711796,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Valve cells",3,"Valve cells"
10906.5874501944,15216.2102779362,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Fibroblast cells",3,"Valve cells"
10890.0146417853,15197.8485887573,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Fibroblast cells"
10770.6950406659,15394.5924642071,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Epi-epithelial cells",3,"Valve cells"
10915.8648484276,15210.404998063,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10712.9298764172,15306.6214625627,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10849.6362112043,15419.3073698578,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10960.9138928039,15279.6889439457,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10932.9025594605,15208.4996477264,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10910.6531516156,15184.0671116624,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
10969.5445574462,15309.670625053,"10835x15296",10835,15296,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
14424.0884199816,11441.9450325956,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Endocardial cells"
14427.3327518958,11474.2898537921,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Endocardial cells"
14386.325562046,11430.5277011621,"14430x11431",14430,11431,0,"TMSB4X high cells",1,"Endocardial cells",2,"Valve cells",3,"Endocardial cells"
14454.6080047031,11377.3982929674,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Valve cells"
14503.2723703382,11444.8598368688,"14430x11431",14430,11431,0,"TMSB4X high cells",1,"Endocardial cells",2,"Valve cells",3,"Valve cells"
14356.2986929788,11404.6102648299,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Valve cells"
14358.2202642339,11474.0752930025,"14430x11431",14430,11431,0,"TMSB4X high cells",1,"Valve cells",2,"Valve cells",3,"Valve cells"
14486.4598642048,11352.222570611,"14430x11431",14430,11431,0,"TMSB4X high cells",1,"Endocardial cells",2,"Valve cells",3,"Endocardial cells"
14413.4829043149,11335.4490725928,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"TMSB4X high cells"
14485.9639365404,11511.9615958563,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Fibroblast cells",2,"Valve cells",3,"Fibroblast cells"
14368.250301514,11518.3381440615,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"Endocardial cells"
14383.8440852317,11334.1902448687,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"TMSB4X high cells"
14540.6932276606,11431.885517878,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Epi-epithelial cells",3,"Endocardial cells"
14418.1582323618,11316.3821858544,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Valve cells"
14550.8651165971,11407.6920377051,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"TMSB4X high cells"
14309.77456103,11387.6093737238,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"TMSB4X high cells"
14397.9516599249,11304.9185170876,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Endocardial cells",2,"Valve cells",3,"TMSB4X high cells"
14533.7916428462,11349.4480166323,"14430x11431",14430,11431,0,"Endocardial cells",1,"Fibroblast cells",2,"Valve cells",3,"TMSB4X high cells"
14558.1143416645,11464.8972543069,"14430x11431",14430,11431,0,"Cardiomyocytes",1,"Valve cells",2,"Valve cells",3,"Endocardial cells"
14301.6827949225,11392.2339187895,"14430x11431",14430,11431,0,"TMSB4X high cells",1,"Valve cells",2,"Valve cells",3,"TMSB4X high cells"
12785.2268395299,7110.65771343252,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12712.7355665688,7099.30789611873,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12807.5390092906,7084.35897604209,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
12759.1403214371,7151.99836229287,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
12814.5180694733,7121.9670900437,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12817.7199735447,7068.78809317891,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Immature myocardial cells"
12824.2433426497,7084.93836847776,"12759x7095",12759,7095,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
12801.8192776896,7034.28569686379,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12673.4215439692,7076.52265606638,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Immature myocardial cells",3,"Endocardial cells"
12782.763501671,7191.50858022726,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12764.254073179,7198.40459896301,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Cardiomyocytes"
12858.8465085528,7048.18802882634,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12760.6447928819,6983.79044215412,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12866.4916641538,7131.78994994661,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Endocardial cells",3,"Endocardial cells"
12815.7619975732,6981.87569319886,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12884.918605784,7116.98995871805,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Endocardial cells"
12629.3547241919,7097.55918327163,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12696.1243891174,6979.11688544726,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
12697.9543239207,6978.04158911339,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Immature myocardial cells",2,"Cardiomyocytes",3,"Endocardial cells"
12625.7131036247,7116.66047376375,"12759x7095",12759,7095,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Endocardial cells",3,"Endocardial cells"
7640.35630863365,9761.82199250695,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"TMSB4X high cells",2,"Fibroblast cells",3,"Fibroblast cells"
7643.01558543339,9753.0100956145,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Fibroblast cells"
7645.97303579634,9782.32823131755,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7688.38625737431,9779.23534472206,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Fibroblast cells"
7578.672711482,9736.52084209923,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Fibroblast cells"
7584.17564586412,9792.12795267647,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7570.475714777,9752.33653002414,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7643.76819969276,9665.60050821214,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Fibroblast cells"
7578.82443833656,9675.46882238205,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7535.93489511252,9777.10529595961,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Valve cells"
7556.492468266,9674.75154531657,"7637x9757",7637,9757,0,"TMSB4X high cells",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Fibroblast cells"
7740.63141921047,9706.5860520852,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7701.81727824738,9858.78302004501,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7538.05240619608,9827.0657655386,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7646.35187331319,9633.04451211907,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7763.05693328134,9737.57895611048,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7580.00110772804,9639.44147793588,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Fibroblast cells"
7732.45252998957,9848.38488150843,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7766.03213911977,9793.7855717363,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Epi-epithelial cells",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
7536.17203016035,9847.50920323635,"7637x9757",7637,9757,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Epi-epithelial cells",3,"Epi-epithelial cells"
13009.7630596617,5189.38129612912,"13032x5166",13032,5166,0,"Cardiomyocytes",1,"Cardiomyocytes",2,"Cardiomyocytes",3,"Cardiomyocytes"
