"x","y","Endothelial cells","Neutrophils","Astrocytes","OPCs","Epithelial cells","Proliferation","Mesenchymal cells","Macrophages/Microglia cells"
8148,9116,1.92024322857575e-09,0.0281909597992305,0.888254493829766,2.06553420136576e-08,8.71471005460272e-07,8.87804711085828e-17,3.68276233625147e-08,0.0835536154967891
9183,7558,2.30292912282075e-09,0.00566220590314653,0.878053291293439,8.19411164915358e-06,0.000107884649852616,1.19046225935879e-13,7.04280332192306e-05,0.116097993705645
5325,5638,2.95131994542494e-06,0.00255700868047853,0.89706253864569,6.21647098068895e-06,0.000444781739009227,1.6672215172188e-12,0.000785164743666944,0.0991413383985618
9389,7917,1.76697611457431e-12,0.00648008314788381,0.892554272275779,9.28012202795619e-07,3.2624878669558e-05,2.35169474096645e-13,1.1265766053824e-07,0.100931979025802
9664,10075,0.0825354663500553,0.0255110848884955,0.66293578231405,1.56149804287888e-06,0.000107006567900152,2.19273831701726e-11,0.0124266928272973,0.216482405532232
9459,5640,0.666903581228814,0.0224711869113068,0.217425740294381,2.52538037055762e-08,3.29813939999186e-07,8.24537841038606e-17,0.00389083043768985,0.0893083060600648
8220,3241,2.82335356831078e-18,0.00305468082099777,0.974491583794824,1.65722205711002e-11,5.08504138508023e-09,5.08362308568887e-24,7.71537098858551e-13,0.0224537302817933
6012,9954,0.407822946826265,0.0154702227705259,0.437808877582848,0.000809818134376556,0.0302286865878899,1.25055803144525e-10,0.00577687623028841,0.10208257174275
9874,2763,1.3117418527366e-09,0.00287567062790926,0.915606628429069,2.54688910582277e-06,4.95980483887091e-05,3.89041913386337e-11,0.00464499680564804,0.0768205578492335
4981,5038,2.90194578551415e-10,0.030030462922115,0.33542257707128,3.15964597301242e-09,1.38077803842751e-07,1.0768381144429e-14,0.436633758687277,0.197913059791672
10011,5160,0.369816399432924,0.0465823588306909,0.450503857556498,1.55734707681077e-06,4.67112566264719e-05,2.71065895509688e-11,0.0314943973982619,0.101554718150815
7528,10434,1.44421988550616e-12,0.00631207650648572,0.957044898551987,1.26411086706100e-09,1.03293383007833e-07,3.9682927881692e-19,1.83714364195436e-06,0.0366410832389473
7738,3121,1.01825706026282e-06,0.000148442317577382,0.000567628630207718,1.77099106690547e-08,1.29197995369607e-06,1.63672254908623e-07,0.926327928075955,0.0729535093570804
4773,8035,0.000201757553919416,0.0178329083781022,0.676541569950885,0.0023594240548533,0.101686640131398,4.72842302054117e-06,0.0545709442438235,0.146802027263997
6567,1562,3.82236828445565e-14,0.00249639392123488,0.890954225247075,1.14621430357513e-09,2.67182890461044e-07,1.08681662863483e-18,4.71191214286349e-11,0.106549112455428
4498,7795,0.000148888373871168,0.0254767734527585,0.521228378292203,0.00348371445611846,0.102841227313132,9.45147879681095e-05,0.178625534778022,0.168100968545927
7255,3721,7.92948357147997e-10,0.0127573088041263,0.532044890995472,2.48158002915337e-09,6.47850666788449e-07,5.2454647950844e-11,0.291259328171661,0.16393782085109
7184,9834,2.24909758956184e-06,0.00828446139073481,0.894136523638125,7.97311268756692e-05,0.0100336037120085,4.50584755601869e-11,0.00219220595049887,0.0852712250391093
5119,5038,3.26936444812562e-08,0.0144956913678707,0.569724886081165,3.59652076031788e-06,9.11063135883183e-05,1.04564375022873e-13,0.199980991589966,0.2157036954329
7739,1923,7.05124041271094e-14,0.00329664684673164,0.905621084598069,5.49567583960265e-08,9.20165831576605e-06,3.38541269437065e-20,4.10770678421083e-10,0.091073011529284
8151,2882,3.59624840349457e-22,0.00132866652348568,0.984697422334819,1.67311186973277e-13,1.34476047884815e-10,1.66477153530265e-28,4.63818204918713e-13,0.0139739110065883
7531,2762,2.31728267519575e-13,0.00278268808641346,0.907299748386019,2.1348396736927e-08,3.75932609632381e-06,1.23107566588321e-18,3.01506176582098e-05,0.0898836322351846
10010,6839,6.22601188581557e-18,0.00327722909840964,0.953004510242475,2.85597993364118e-10,1.96245804165563e-08,9.41997268141714e-21,6.19251877390376e-11,0.043718240687012
4428,8155,1.13640673145212e-08,0.00469872206187362,0.928365809521086,1.80847620872058e-05,0.0048193037976225,4.75235718844934e-12,3.66261520661401e-06,0.0620944058733042
10288,2044,3.30909599703112e-10,0.00439294504890031,0.937688088660346,1.66385216856627e-06,0.000197559058014601,6.63607821138171e-12,2.7183834211381e-05,0.057692559208814
4016,6716,6.6798733258246e-09,0.00615450349147607,0.827266330453374,2.66014142488818e-06,0.000149834359986198,4.10662329584949e-13,0.00330786403421449,0.16311880083924
6361,1442,5.30073222406911e-12,0.00643078479121015,0.79916989689481,8.71049328302325e-09,1.38010994955769e-06,4.77827256218082e-16,0.0676209163662871,0.126777013121949
6014,6837,1.41261686670777e-13,0.00210890763819619,0.95137892121371,2.04730902377664e-10,1.36411153749426e-07,3.49377796873136e-20,4.55473559574558e-11,0.0465120344865205
6980,3001,2.52379949949261e-11,0.00802290476860987,0.788765051377493,1.04178296529009e-07,3.19316095653148e-05,5.74517277208248e-17,0.0252106057402099,0.177969402300588
9458,8757,1.10228715011321e-14,0.0193317351725988,0.824860889918219,6.65081950629258e-10,7.29936280651819e-08,4.34925920900372e-17,0.0573454198171606,0.0984618814333005
5809,3840,1.4980602605693e-14,0.00457117355376876,0.92221631853986,5.86292815536182e-08,4.89907992280511e-06,6.38391908251003e-15,0.0118276611538592,0.0613798890432865
4841,10313,2.10519551900404e-07,0.0100283167845193,0.876909998302554,0.000199832985092451,0.00646068616533329,1.64963657711785e-10,0.00373468744927287,0.102666267628713
4982,3600,3.12457670941573e-09,0.00410511627051296,0.856702387167915,9.94969812280286e-08,1.28491489649918e-05,3.09668710832423e-17,0.023056031275942,0.116123513515107
7807,3241,1.90952955545802e-06,0.00544122821412749,0.702182813423066,4.24910262106221e-06,0.000531182830987244,2.00545518962226e-07,0.180962731617819,0.110875684736304
8290,1923,4.21896809052097e-14,0.00251610203836889,0.866183618319994,3.75251326949299e-09,1.0295148546232e-06,1.84143439406847e-17,0.0355145639981615,0.095784682376066
6151,8515,5.33748210952915e-07,0.019388001049267,0.417317538396135,1.00691488568898e-07,7.43697404874825e-05,2.22084881497266e-11,0.394838004365961,0.168381451986242
7461,6957,0.307302632596682,0.00699803917684812,0.649557489125152,3.04647351624518e-09,9.33602499078765e-08,3.37631966844973e-20,2.79406541750473e-09,0.0361417399005295
8494,6838,3.72456044759427e-15,0.00383795854239558,0.945966194374717,5.63724625357818e-10,9.67174256519149e-08,6.94981574960186e-21,4.21260920159081e-09,0.0501957455891244
4981,5278,2.82600456466235e-08,0.00979478127341221,0.312756554772453,5.6020605522574e-08,2.4474294208712e-06,1.5723236648827e-13,0.476656601728419,0.200789530515486
6911,3600,1.8504795919173e-09,0.00638803422981069,0.809289570845286,4.26609503867217e-07,4.31289558967095e-05,4.64619522323046e-15,0.0244145304357277,0.159864307073291
7322,7916,9.78188867296687e-05,0.00782653444264737,0.869874368555278,6.8449005690811e-08,7.99048995702078e-06,6.4784846547128e-15,0.00142316877625676,0.120770050400119
9251,9356,0.0152480729699754,0.0659401852540233,0.771827313618635,0.000476398275053024,0.000320902883113413,1.32344339367586e-09,0.0336957938204243,0.112491331855332
9942,5520,0.493782747581709,0.0547152010708909,0.346074488796209,4.55563120199034e-07,4.97310963216617e-06,1.10482999467707e-14,0.014737286735049,0.0906848471433792
6012,9714,0.63995889484749,0.00535904904802243,0.283181972614132,0.000448682764105622,0.00578189710813189,3.44282850451155e-10,3.18474380253974e-06,0.0652663185300323
5667,10553,2.81619713855197e-07,0.00632254003961042,0.90031177780776,7.93782865106496e-05,0.0188233790155816,2.35625058715785e-10,0.000192368537442808,0.0742702744577557
8839,6239,0.248768835758232,0.00758196544138285,0.62231150561959,3.14938702950533e-06,6.65851699612814e-05,1.61949631828958e-12,0.0141814248860374,0.107086533736147
3051,6236,3.30430212519655e-13,0.00265787255468705,0.840988834222975,2.1926860180416e-09,7.77851571550305e-07,1.80103311077176e-21,0.0310428091454736,0.125309704032277
9599,2043,1.33400005956379e-19,0.00188107353889106,0.949406672677722,1.11754493429991e-10,4.97902823620937e-08,2.30970439247719e-20,4.66009123093758e-09,0.0487121992212589
5118,7915,0.000236651222526903,0.0375469530269312,0.545319896873564,0.00364265367539902,0.114316531667273,8.26834488485421e-05,0.147389275854396,0.151465354231062
3604,2400,0.308803039389533,0.0115891552917571,0.613603312161768,1.05846677624157e-07,1.65054074459864e-05,5.09613344824472e-15,0.00205353624748283,0.0639343456553307
8427,2882,1.34107816903966e-14,0.00286207187114773,0.968295690900341,1.5010591127945e-10,5.12089453563776e-08,1.24923481136489e-19,8.48012865119212e-07,0.0288413378565819
4018,3120,0.142144760116757,0.00761745152247918,0.636892859270333,3.49840396546713e-06,0.00040230896084963,1.80381946588447e-12,0.0780734957250924,0.134865625998719
6288,10194,2.94271581876596e-06,0.00605651549254697,0.795571151684726,3.26315555927906e-05,0.00182670054370539,2.61408632073851e-12,0.0626330465915742,0.133877011413422
8011,7917,1.3047426745267e-14,0.00565934491366144,0.980629901447041,9.94499544511347e-10,8.84801533042888e-08,3.54348773407805e-20,2.488480283158e-13,0.0137106641643825
8634,2522,4.84134125131389e-09,0.00583735949625419,0.936414499894876,2.1783767422541e-09,5.46761249883406e-07,3.34353413372521e-18,0.000284180765029645,0.0574634060628725
8288,4800,0.387873323290797,0.0253953409548248,0.509979919774607,3.01085319009443e-07,7.77761259859147e-06,9.42767907717847e-15,0.00188389798304526,0.0748594392987987
6841,4919,4.30157455312e-05,0.014872736290844,0.638927847200464,8.59661677688551e-05,0.00668027655774632,5.31114905627084e-10,0.11303430328175,0.22635585422478
6703,5878,0.370114849679167,0.00469111757105973,0.578033711216601,1.68563123682637e-07,2.86136207161972e-06,2.32563223219138e-16,2.10025620175907e-06,0.0471551913517746
3260,2280,0.0235516100712418,0.0057334112480489,0.885544952850054,8.59044262328464e-05,0.00203251627713711,3.5594982742353e-12,0.000129796460454724,0.0829218086632711
10081,3122,5.79349538154688e-07,0.00477650869727165,0.893193661550305,6.18796588592211e-08,1.22147549603299e-05,6.57648993077177e-15,0.000241322847122406,0.101775650921137
5807,6477,0.729341256927685,0.00194405671990585,0.245196790407555,4.32064741176178e-09,7.87321910990705e-08,6.39715645812073e-18,1.37103288313872e-11,0.0235178128783062
9458,8037,6.85313806037316e-08,0.00935272044202225,0.83345785479167,0.000275148230936959,0.00414095052647315,1.03397260114762e-08,0.0044051101030155,0.148368137034775
4224,4438,7.76730925902336e-14,0.00329596676718779,0.925771401869358,2.58210009620452e-10,8.09670794714138e-08,5.41180253954475e-23,1.47415261350816e-11,0.0709325501233459
8495,5399,0.425993194130323,0.0187141776195418,0.501562106581652,1.60115322379957e-08,5.87001664982365e-07,1.90791540048459e-16,0.00168003129451014,0.0520498873607756
8496,2043,6.80326606664939e-20,0.0031496612000988,0.951532751514203,6.80964687320669e-11,1.32237979193723e-08,2.09774317559204e-22,5.01427589213156e-07,0.0453170725662148
6428,5159,1.71744386869013e-11,0.00569508621406873,0.873225712717627,4.32284152831898e-07,8.22239559088508e-06,1.93503122495048e-15,0.00195183341013182,0.119118712961253
6497,3840,1.25398994653521e-09,0.00378397906938133,0.755677290997437,5.14686524613296e-07,7.42199247404228e-05,1.26225868385916e-14,0.0954450138443768,0.145018980223538
9045,8277,1.19173763962092e-05,0.00837877430500907,0.902329117389327,5.62427710002251e-07,1.40883248289921e-05,2.28054500873269e-15,1.41568682822616e-07,0.0892653986080435
6495,8875,0.00571585804645056,0.00931594552074916,0.824427778594029,0.00766501195036965,0.0535633588137381,1.40856558760242e-06,0.000571353205068152,0.0987392853040074
10078,8637,1.49181645105005e-11,0.00884954020234928,0.281303098583949,1.20903115829816e-08,6.28877730829152e-07,2.12407621762001e-10,0.589541602851812,0.120305117166522
10216,7918,4.48018775903018e-17,0.00372301455579109,0.922128428082973,5.62309310777706e-10,5.54275343931861e-08,1.33795402259655e-20,8.01055021072784e-10,0.0741485005703372
7392,7077,0.232876252545714,0.00658029230442755,0.728795500471629,1.7950700683247e-08,9.51829502642477e-07,6.70662664124008e-18,1.05645981129745e-10,0.0317469847923803
4979,8635,9.40327534669111e-07,0.0168582833262049,0.847310104196898,0.000984091543831903,0.0533093892480895,5.24086898740282e-08,0.000163190918955742,0.0813739480297952
7529,8276,0.365648104388916,0.00730101713364449,0.552452138648542,9.6451393344987e-08,1.549225401783e-06,1.40417031779178e-16,2.3954468755779e-07,0.0745968546074143
6772,5998,0.197589849281852,0.00741347739656167,0.712217914829289,3.32039573733251e-07,2.70311851442212e-05,1.79815840776146e-13,0.00360778444141853,0.0791436108259811
3604,2640,0.219835510559296,0.00911522392970902,0.711803147732351,4.75595883611089e-08,4.81792109107709e-06,2.8757499743204e-17,0.000188652268707739,0.059052600029257
8565,3601,8.55609022425361e-10,0.0123158885872151,0.951323831697333,6.12044718954983e-11,5.26684454341005e-08,1.22126549462126e-22,2.09678064822082e-09,0.0363602240334127
9803,6719,1.76740520216351e-17,0.00274420874845858,0.959352813304173,1.44739696695746e-10,2.2936038402046e-08,3.95105166919875e-21,2.518690601331e-12,0.0379029548640721
3877,8634,6.73523947829278e-05,0.00884986718527533,0.941231031860115,6.41823963891691e-05,0.00353989347782422,2.15039459203595e-13,3.57080075896627e-06,0.0462441018846391
6567,2761,3.58773228163317e-22,0.00220457646196366,0.928518725621498,3.78809971410243e-12,6.29720748294111e-09,3.51177032101735e-27,3.41768531731318e-14,0.0692766916155084
10218,2883,1.87266782437149e-13,0.00712605197562979,0.961856822048009,6.53298773640768e-09,1.11388236722362e-06,6.58664232950617e-17,5.25100445999547e-11,0.0310160055083087
9597,5640,0.526753928262743,0.0794396317810598,0.29517015376078,2.82331492226775e-07,1.28711035831812e-05,5.86473999958151e-14,0.0173232775070015,0.081299855253282
8289,3841,0.131463670578706,0.0132134080072551,0.722937533027309,1.22512492103026e-06,8.80763579532074e-05,2.04588754530928e-13,0.0355802429068225,0.0967158439968291
5049,7795,2.53606830113711e-05,0.0207993877509031,0.706800720069135,0.000897585099477873,0.0503036662045629,1.21504155257044e-06,0.0772096464784922,0.143962418672865
7873,8156,3.00610028381369e-10,0.00712406456411889,0.969437504136214,1.02155009888979e-09,1.6246980842664e-07,5.80557126195472e-21,1.95262891987902e-13,0.0234382675075035
5120,2401,2.24622722922266e-08,0.00280505625404692,0.817869573718044,1.32812918806846e-09,2.51176769083203e-07,4.16479144773993e-20,0.0911455289688451,0.0881795660918933
8152,2642,4.86773287424264e-24,0.00103695234922551,0.990456266002422,6.5886717237845e-14,1.18817024141038e-10,4.39484660976188e-29,3.97504533055106e-12,0.00850678152549484
6428,4679,4.86427774253151e-08,0.00993980668256216,0.776946349676292,4.18915259558107e-06,0.000311619768906899,1.99441216578869e-12,0.0518211738318007,0.160976812243071
6980,2522,2.01274489676615e-14,0.00359528920716888,0.901171811438767,1.16602486552348e-08,2.76832278754889e-06,1.34884999343499e-19,2.51953562654932e-06,0.0952275998353813
8772,2283,0.000381918108929585,0.0305748111464593,0.844234196059196,4.6608489693986e-08,7.88213614423799e-06,6.0869562329929e-16,0.0336083205541813,0.0911928253865993
8837,10075,2.49230671958837e-11,0.060577712943601,0.403606512411908,6.98489681448681e-10,1.32023894986886e-07,1.23566288071613e-15,0.388061234193762,0.14775440770342
9527,7678,6.55184721107672e-14,0.00392943998465838,0.922332813889478,3.81911392454282e-08,1.20207426578913e-06,1.073644097019e-18,7.59590508541634e-07,0.0737357462698848
4911,7795,0.00014728677917115,0.0180915531633531,0.71235682784889,0.00263784396174887,0.0834447880668601,1.55297625937261e-05,0.0333336928840128,0.149972477533371
4360,7076,3.56629783189242e-05,0.0181199448186065,0.717888513150592,0.00231224923328232,0.0347548204211506,1.16986489408872e-05,0.0373031260971961,0.189573984651913
7324,3840,0.001214528505548,0.00929030658272396,0.672048494772548,3.98010798046759e-06,0.000250281351254592,5.38224007640462e-11,0.15064569856392,0.166546710062202
7187,3601,7.77839476371403e-09,0.00646712862998461,0.652967487035723,1.19903211887282e-07,2.54469453822931e-05,1.62808147036157e-13,0.105316930332456,0.235222879374685
8151,4320,0.555405699011969,0.0132431108848828,0.38865454818794,3.05365891400261e-08,4.15773931463837e-07,1.06241299073333e-14,0.000803990845512388,0.0418922047591643
4361,5397,1.99262036758283e-09,0.015437962630925,0.708195585614171,2.024278378582e-05,0.00108263093845563,8.24406406337492e-12,0.0636670847137059,0.211596491318092
9668,2163,8.77906319876859e-18,0.00244817989744023,0.973552246684218,5.45023041983358e-11,2.83615304632465e-08,4.54511972863061e-23,4.28417710441171e-09,0.0239995407181314
5741,1802,1.24030893784028e-08,0.00421614331400597,0.822210230596096,1.56619808032592e-07,1.69892753437544e-05,6.88591692491829e-18,0.0289897724269327,0.144566695364724
5810,1442,1.10245352020057e-12,0.00229497932109587,0.873951285185888,1.2126316709758e-08,1.74525567883923e-06,2.0783766052543e-18,0.0393143021205288,0.0844376759893895
5326,5158,1.81205145973068e-09,0.0144385195699593,0.806403414068584,0.00040854760080192,0.00312414276682743,6.50873661255338e-12,0.035541275805264,0.140084098370004
9114,6479,2.259042950807e-06,0.00586800726756201,0.931392032425797,8.3913418403935e-07,1.66668312393664e-05,4.83966388662818e-16,0.000172864963384208,0.0625473303348817
9460,3242,0.170495601969726,0.00888179624387276,0.644110479913396,2.84770452083808e-05,0.000846669810462001,2.05126172274634e-13,0.0219013797467137,0.153735595270416
4911,7316,0.000734549439035232,0.0125958381035407,0.642298998454961,0.00102435678340835,0.0476937820029438,3.38170464995761e-06,0.0539501799114322,0.241698913600029
8910,2283,5.10490370904658e-08,0.0411271066855529,0.79217962946695,1.13156038613149e-07,8.3290425969025e-06,7.95993892423624e-13,0.0548337831857781,0.11185098741325
7943,5879,0.523374295448065,0.00994962651448773,0.395466452495504,1.96916087595046e-06,2.41594596103905e-05,1.87579719601646e-14,0.00261729390614704,0.0685662030152914
8631,8037,2.59498010914726e-08,0.00497026879283113,0.947973386489159,6.40973917652265e-07,1.61552515114374e-05,3.7347022665495e-16,9.8243752133466e-11,0.0470395224445354
5877,5638,1.24046331686596e-05,0.00863190164493057,0.859172715546096,1.08260128985408e-05,0.000230221784110226,2.273225071374e-12,0.00398251110558742,0.127959419270935
9733,8517,1.93520916384676e-12,0.0102117554400158,0.899543854398553,7.77054436342472e-08,1.56233065291077e-06,3.94780098786078e-15,0.0124630299091714,0.0777797202142241
7532,2042,4.21550799234859e-12,0.00413984865190343,0.910352947157507,4.71788009495443e-08,6.68931033041848e-06,3.83482073386141e-18,9.57944320173375e-09,0.0855004581177997
6290,6118,0.0795112879369476,0.00492023747929565,0.708575904076233,3.61709409406076e-06,0.000157239132305303,4.07501277987957e-12,0.0366743696203752,0.170157344656674
7256,2761,2.03226908675193e-13,0.00325520197730735,0.864636382656717,9.26529649275329e-08,1.29438439750069e-05,2.92765110456972e-18,1.74657572300791e-07,0.13209520421126
4842,8155,0.000861029302833294,0.0768100942062938,0.364673041618472,0.045815344204872,0.261080864719545,0.00171724451329321,0.0833253209833475,0.165717060451343
8358,3242,2.58858107012931e-19,0.00324589257132115,0.969380981903858,5.21339381207444e-12,5.1789771306477e-09,6.94787572725111e-24,1.45577164299507e-11,0.0273731203260723
7460,7197,0.0502830134202608,0.00352352300948881,0.931605911366776,8.36932304707746e-10,4.36521209783549e-08,2.15524719964854e-21,9.72720268977173e-14,0.0145875077143238
3258,5637,0.00288815183876253,0.0304299946024121,0.622431667813566,1.35561191222714e-05,0.000270145121597473,1.92411405130408e-08,0.11995481669076,0.22401164857264
5599,9714,0.0200554686965805,0.0163906276438249,0.833957337043677,0.000310972281186695,0.0329701450053411,4.81317981693126e-08,0.00912727810188866,0.0871881230957026
9320,8517,4.4633051339061e-11,0.0090762161754489,0.874481697393951,2.46990847250193e-07,4.65856684164877e-06,3.07572988090408e-14,0.014800687572729,0.101636493255518
5875,9234,0.39327847373476,0.015457232337568,0.365812812997358,0.00619267814590621,0.0776072891666547,1.59787230889471e-09,0.0323543126670364,0.109297199352845
5670,5518,9.6818677290918e-08,0.00835842359419923,0.819035471625312,9.59552243797225e-05,0.00135686541294853,1.97615916257398e-12,0.000186055821286588,0.170967131501221
4499,3959,8.63285865744685e-06,0.0145910655013925,0.808291417671951,5.31154408105729e-08,1.73587277811055e-06,8.07845163909916e-15,0.00526488024334322,0.171842214736428
3329,3119,3.09792163070083e-09,0.00237872027832538,0.970037634666619,1.23506057931016e-10,4.70212040265543e-08,3.59297696049063e-23,7.69337657485105e-13,0.027583594811655
8218,7797,1.50153917190958e-14,0.00397360527601148,0.959363713053176,1.47218498473041e-09,1.53893143098195e-07,3.05420079407946e-20,5.64549020821046e-13,0.0366625263049048
10009,8038,4.00544213512025e-18,0.00355348176551734,0.937285310911872,1.15465662044825e-10,2.18712571590978e-08,3.07603201936276e-21,3.01044111949435e-13,0.0591611853355868
5876,7796,4.17300051144576e-10,0.00922019909151682,0.640726763700398,8.57171710504662e-07,0.000176728029058763,4.68388752317675e-11,0.142298315865637,0.20757713567754
9184,5160,0.562599479473589,0.028835603951736,0.233585205596777,3.37524671143209e-07,6.34924336163228e-06,3.1708360198452e-17,0.00206037394909087,0.172912650260774
5807,7436,6.35619203910027e-10,0.00435481221651008,0.963783440435536,1.92362798794584e-06,0.000305498306427773,8.36864851938193e-14,1.59370672494619e-05,0.0315383877105862
6289,7556,5.13845519738304e-06,0.00460386203869701,0.930638930891718,5.77070696291867e-07,0.000103410736115057,1.72403301512619e-13,0.000569327931650428,0.0640787528757534
7186,4560,0.493536162519002,0.0356030149603957,0.0957819614333687,0.00370460517252488,0.0340737969184924,0.00108837588979841,0.187639342417262,0.148572740689156
5669,7916,8.62155379982858e-05,0.0206692654267112,0.652252086716388,0.00448743773103908,0.118124537800767,2.61770134404139e-07,0.0654909732334032,0.138889221783559
7118,2522,4.23884777682469e-17,0.00277994289734535,0.924667861888804,1.41398054631653e-09,4.64389987024469e-07,2.29290484428056e-22,3.06443433925389e-11,0.0725517293792384
9389,9356,6.4156415442426e-12,0.0111725893437378,0.892498603691584,3.76711318362177e-08,9.63064314342102e-07,1.26226136726489e-18,0.00141636513598273,0.0949114410868337
5533,4559,1.433492447781e-09,0.00700500391618621,0.849140026532995,7.12087592582153e-05,0.000438162577067385,4.83198346580224e-13,0.0198676750325403,0.123477921747977
3533,8034,0.357587232320819,0.0131964931984554,0.479940689113524,0.000245315600381721,0.0126632279386357,6.01089885675933e-08,0.00110753128575484,0.135259450433441
7737,4800,8.13989940698613e-13,0.001705159736605,0.926181722167224,8.76807152607427e-10,3.44201707128521e-07,1.56434781772474e-19,0.000432541208892711,0.0716802318079498
9252,7438,8.12725826383479e-10,0.0112684073720595,0.850248702670012,6.83024024120527e-05,0.000987256155373976,2.22655399877968e-12,5.42048216463037e-05,0.137373125763544
7460,8876,0.0597084569969814,0.0127616092067953,0.857747911346103,7.02876513226771e-06,0.000779666258501577,7.02040885702461e-12,0.00206007613526527,0.0669352512842011
6705,1802,4.1747237344506e-16,0.00256962045560723,0.887282117407836,6.9188915664804e-10,1.66882496130852e-07,4.21950409105819e-21,0.00453725522674109,0.10561083933543
8220,2762,8.16227016588382e-20,0.00140347609519711,0.979213736357142,1.47247676347406e-11,1.23393466642873e-08,4.18815588465465e-22,3.98868900790366e-10,0.0193827747947203
8909,3242,0.105855171622184,0.00991073413888934,0.797260251230563,5.1575878036472e-08,5.94909571521391e-06,3.30810051133326e-18,0.00207566329294016,0.0848921790438306
5324,7796,7.61637358649192e-05,0.0189521624590315,0.64174185154493,0.00859774670357514,0.137343798329478,1.51791166049228e-06,0.0602557915164499,0.13303096779901
6428,5398,1.06099456957695e-09,0.00796191031079503,0.84563970733848,1.46436429026647e-05,0.00066293287513392,1.8426818393749e-12,0.0201401556162437,0.125580649153608
8564,4800,0.280518626044554,0.0110909316169369,0.546937821863684,5.27474653548143e-07,3.00496690522104e-05,4.66683477359153e-15,0.0392094313528634,0.122212611978251
4772,10193,1.12457568539064e-05,0.0139201346119453,0.778767933998,0.00320209693825179,0.106700727421512,3.98184543171634e-08,0.00400114606436912,0.0933966753906141
3878,7195,6.05967785892465e-09,0.0272998688589941,0.445956608904632,1.20702218018302e-06,0.000385018840454984,1.99630096405453e-09,0.288979029439233,0.237378258878526
4292,5278,2.28568188538739e-10,0.0133491196887097,0.799303278822224,1.90154246742367e-05,0.000762655057381574,3.68120342823745e-13,0.00739502461752565,0.179170906160548
8220,3002,2.17443036695784e-12,0.00216872089029485,0.952653567531773,6.14153026576255e-10,3.51882500727251e-07,8.75376450916767e-19,7.97174842605341e-05,0.045097641594843
5741,1562,3.13099393638064e-11,0.001914527700116,0.877863623050577,3.73512139334707e-09,1.10025220395214e-06,6.08519471664462e-16,0.0385706434168815,0.0816501018137892
8217,9236,1.5449095129532e-08,0.0137279384996815,0.917574696074091,5.53209460822351e-08,2.29353773750875e-06,1.18657844038132e-19,1.13996553528623e-05,0.0686836014630958
5325,6117,0.50035993676035,0.00392469212609615,0.443241580469437,5.32423634644963e-08,2.35245549833531e-06,7.82623827574341e-16,1.29991910259154e-09,0.0524713836463349
4291,8155,3.17124914103554e-08,0.00538955462979176,0.894251162142064,0.000861796765711765,0.0339709457350951,6.33430705583645e-07,9.52574253149997e-05,0.0654306181588253
7391,7317,0.0497762955046345,0.00337051660720055,0.93739777483701,2.66163108842441e-10,4.71069110958163e-08,2.14905649321356e-21,3.58914544073606e-14,0.00945536567804471
9322,3722,0.199703796859188,0.0058675841692885,0.60161953550482,0.00037638827309887,0.0087501493324598,2.20264886410738e-09,0.0349372577208906,0.148745285937605
9391,3841,0.00400357860146249,0.00313106012084705,0.931143549427799,5.7252426343963e-08,6.08031597132607e-06,5.17339405243896e-13,0.00212857397578019,0.0595871003051961
3602,7195,1.29493806835818e-09,0.00892430458028095,0.849777540264218,1.85461031165948e-06,0.000480065092562576,7.87231895552973e-15,0.00415087494668023,0.136665359211001
8633,4440,0.126827148883373,0.0172143455692212,0.72470402089159,1.58235010232269e-05,0.00093767648751455,5.79620458840764e-09,0.0278432843551342,0.102457694515939
8082,4440,0.470742444597834,0.0173351835715705,0.454767970021944,3.5961219348757e-07,7.06438416176863e-06,4.4690377281985e-13,0.00106382453000651,0.0560831532818421
3880,3359,0.0948168666746821,0.00166784273511239,0.741276042743316,1.56744416008827e-09,4.81379531655386e-07,3.6936907929903e-14,0.0453254768244417,0.116913288075435
4913,3240,1.04141985579618e-24,0.00132603858761255,0.973651585310686,6.165271761578e-14,5.93100633938204e-11,3.38473068037975e-29,1.11540433579362e-08,0.0250223648882865
8700,7677,2.13351102349443e-09,0.00870593629883453,0.924834569775296,9.05613887506304e-05,0.00099664003664656,2.13159198677675e-11,4.788189690509e-08,0.0653722424637485
5877,4919,5.00840892440058e-10,0.0125941161276622,0.69036846831534,1.08211838097674e-05,0.000225267253406278,2.65543351899274e-12,0.139384176633817,0.157417149982468
4155,4558,7.97964884275732e-15,0.00159897356848973,0.958602542523973,6.72381171176292e-11,2.2049473385462e-08,3.42639448152251e-25,6.41963071347132e-14,0.0397984617907541
5737,9714,0.299308470163632,0.00559105821384481,0.600988378264118,0.000274787667872447,0.0113465809862699,1.27597771073412e-09,0.00103251181814137,0.0814582116101445
8839,5759,0.321434614777708,0.0149148955929949,0.572034457908623,3.32731828418657e-07,3.81379717325036e-05,1.60527797386523e-15,0.000853303172162424,0.0907242578449489
7322,8396,0.223378993920697,0.00496074302984279,0.681178561849626,1.01555414138328e-06,7.10350385071001e-05,6.41942409724659e-15,0.000102664819831066,0.0903069857873482
3327,6476,6.62800412094222e-11,0.0132121257234703,0.815770596277646,6.17273916293726e-08,1.30337072594709e-05,3.16604734424958e-18,0.000959921099983677,0.170044261397969
