"x","y","Macrophages/Microglia cells","Endothelial cells","Neurons","Proliferation","Astrocytes","OPCs","Oligodendrocytes"
5255,9354,0.178798177604202,0.479634557171621,3.37869844827516e-09,8.56401183244088e-05,0.33036030333497,1.75354641858151e-06,0.0111195648457661
5119,4798,0.421813391907542,0.0497421784884414,7.19313309398585e-06,2.77176048347474e-06,0.441316292899266,4.79251266155038e-05,0.0870702466845578
4704,8634,0.0698703311952505,0.42142681816817,3.10307895588187e-10,5.16102132159308e-06,0.505087500022852,3.93317455349643e-07,0.00360979596464213
8355,8516,0.109796815569147,0.00286593686668523,5.49013040617099e-09,3.77964202575635e-08,0.849372722755024,2.90225612002692e-07,0.0379641912969819
8565,3122,0.164549017544913,0.0121338567758301,4.49946120707137e-09,5.40928730380148e-07,0.818322736320025,3.06889684363081e-07,0.00499353704135604
5530,9834,0.101419779581904,0.435886838346541,5.64813270565931e-10,4.54727938727243e-06,0.45586908139893,1.36389852633486e-06,0.00681838892989718
6564,9235,0.117368361506546,0.462422800703895,8.17267147289264e-10,4.54684893329942e-06,0.416991910227386,4.78347271107602e-08,0.00321233206124492
3740,7195,0.246440251731168,0.258469992217755,1.12286735889048e-07,2.02313610623939e-05,0.478710627745612,1.03296629683116e-05,0.0163484549946987
9874,3722,0.399193691451823,0.0703084114911118,1.06890096525935e-06,3.17607319175565e-05,0.518615653803249,6.77533549785827e-06,0.0118426382854363
7667,8276,0.286824137268773,0.17353529835409,1.56324904495627e-06,4.66988543341652e-05,0.512671538789925,2.17185246890746e-05,0.0268990449591445
7461,6718,0.259291801488828,0.0114857678473581,1.06619164001886e-08,1.30751606875547e-07,0.702961094042375,4.28979832158624e-08,0.0262611523099321
9323,2762,0.129495601615555,0.0100391329622243,3.26332784874142e-08,1.94653191300356e-07,0.846183205992845,1.72141064275614e-06,0.0142801107322632
5461,9234,0.1901073954479,0.345717579435518,1.34003243715427e-10,8.35490345558987e-06,0.461526853832762,1.59694633586586e-07,0.00263965655172817
3259,3958,0.0774947403438573,0.170791790038815,4.7793499826515e-10,3.74679669863614e-06,0.735037175775188,5.56189296225519e-07,0.0166719903782099
6908,9115,0.0831867778559246,0.37764801916742,2.73405548218597e-11,3.44048791856622e-06,0.535390384919348,4.90139351226508e-08,0.00377132852811377
5119,5518,0.356455389017872,0.071796880034907,1.50110361327727e-06,8.58016100237323e-05,0.557172286419478,1.0811915152915e-05,0.0144773298989532
6429,3001,0.244873387866389,0.0180463243476477,5.18625545058571e-07,5.2349426613893e-06,0.681944914502486,3.04091413792262e-05,0.0550992105738926
8702,3601,0.310132942947892,0.0719317424722444,7.99649699546803e-06,6.59096093557293e-05,0.579191651761054,1.83114235864541e-06,0.0386679255700988
5739,5638,0.191752298134313,0.140639877408265,2.04953297588065e-08,6.81699598329282e-06,0.634235025857211,1.96250713824712e-05,0.0333463360375149
5186,8035,0.253551004848756,0.360308990002955,1.74139037103807e-08,0.000168387273218669,0.366509684954625,3.69391909888301e-06,0.019458221587442
4843,5757,0.108930186498573,0.220996311316639,4.76810340516851e-09,3.3982521588883e-06,0.665351570541513,1.94233978066823e-06,0.00471658628323141
3880,1921,0.224958006577605,0.0816782552794269,8.30132567631353e-09,2.75449814205411e-05,0.684574553938322,4.87706727913817e-08,0.00876158215122662
4773,8754,0.0966463768813035,0.429957442572,7.07015505970054e-10,2.1858053885134e-05,0.464484408952959,1.01515815713215e-06,0.00888889767467917
8151,4560,0.314998490788973,0.176200105476142,7.16852778686091e-05,0.000227136451175066,0.455358127268615,3.63450112467427e-05,0.0531081097259796
4774,5877,0.110371276094732,0.233335553576053,9.64470725442591e-10,1.49289904763923e-05,0.654206030361436,2.69516658163688e-07,0.00207194049617352
8839,5040,0.471847797775928,0.125118285716969,2.49352361233039e-06,2.31200558161029e-05,0.363290541315568,4.45838377178596e-06,0.0397133032283342
9389,8397,0.338718214681721,0.023817673961789,1.89913248617241e-05,2.98221921286652e-06,0.575933394886592,8.54835839316907e-05,0.0614232593418917
4842,7436,0.258095963166536,0.361396462847998,6.75962923613876e-08,0.000142033712181555,0.366705083374697,1.78799156286903e-05,0.0136425093866655
7323,6718,0.30524444456434,0.00924327441471839,5.37659099500807e-08,1.93462622834957e-07,0.646196723769075,1.01701181186155e-07,0.0393152083221526
9392,2163,0.215039285700537,0.118055279591826,2.1292493717116e-06,0.000205696061099351,0.644620814313457,0.000303489364832335,0.0217733057188769
4224,3959,0.244009424010064,0.04015469340376,6.03083884829772e-08,1.17740773005208e-06,0.67686159680873,6.9781983767705e-07,0.0389723502414893
5117,8395,0.209822851379451,0.360221647827202,5.50160969060998e-08,0.000116776093315243,0.420080120273059,1.09286324129461e-05,0.00974762077846324
4983,1921,0.293750700959644,0.0160884494464429,8.85859222397548e-10,4.10353056937555e-07,0.630017998566073,1.45449964617336e-07,0.0601422943389599
9320,8277,0.224957354070563,0.0297016007689478,1.27359271647666e-07,1.92083729779475e-06,0.686656544301452,1.12577726565561e-05,0.0586711948898113
8633,5160,0.307768981897296,0.290425381655888,3.14969776763228e-07,0.000185852063403993,0.350350263598075,1.16766971056131e-05,0.0512575291184557
7394,2042,0.215380961749348,0.0622768968893731,1.67867084155132e-08,2.5837061346606e-06,0.712005209334629,2.12101901992547e-06,0.0103322105147862
4016,5997,0.267047278868927,0.250751280976858,1.02683236286608e-07,8.7510141310266e-05,0.463451215523642,2.17694080701384e-05,0.0186408423979562
6290,5638,0.320176971364783,0.0599536039255666,4.87989461592575e-07,5.57187716915283e-06,0.583812507839589,1.06247626780102e-05,0.036040232240752
7876,2882,0.302111218813648,0.0528455136211511,2.43158261679742e-07,2.20071280077871e-05,0.620662316565206,1.97074606863245e-05,0.0243389932530389
4018,2161,0.252941900155903,0.188029132309516,2.99458138458291e-08,3.23189130875027e-06,0.526974840944064,8.32303923540248e-07,0.0320500324494712
4084,7795,0.200902362272005,0.419766689110565,1.05683149756673e-08,6.82980443184615e-05,0.365845453120855,1.92620729271657e-05,0.0133979248110143
8771,4920,0.415218098060294,0.0896955680093708,2.09883354930555e-05,4.68334861079979e-05,0.437460814664754,4.01569373521929e-05,0.0575175405066276
5255,8635,0.199910342745945,0.416294964862018,1.67977278798327e-07,0.000214603738070006,0.368800089715364,3.2725795002792e-05,0.0147471051663215
4085,5158,0.210008477729911,0.139609875662205,3.26661180032252e-08,4.24879100653116e-06,0.588878780324334,2.01136380304963e-05,0.0614784711883948
6704,4679,0.453537800619941,0.0277498198979814,3.59248298304213e-07,2.01096285483083e-06,0.498261595986206,4.03430740864955e-06,0.0204443789773102
9805,2403,0.140030178706617,0.0234737937225486,2.71302982719586e-07,1.92798721288313e-06,0.823837819715296,3.48352764478975e-05,0.0126211732888949
8978,2642,0.322914873834106,0.0404011134683493,8.55678285950323e-08,5.23508991165805e-05,0.62952504809046,7.996105666895e-06,0.00709853203447282
4087,2280,0.287622474603703,0.205347650897243,3.95198696949634e-08,1.8997026100074e-05,0.479121306872417,1.20055423173501e-07,0.027889411025244
9459,5400,0.448009002195383,0.0065956901375206,6.49351187483906e-08,1.77340162876161e-06,0.487915130545387,1.76735213605122e-07,0.0574781620497484
7461,6478,0.218824438613185,0.0543445068119103,8.9661954819538e-07,2.78573912240025e-06,0.657654121005803,8.06120188988777e-06,0.0691651900085414
6910,5519,0.0813563306806381,0.169766771901463,1.97010197908294e-07,3.72041324198816e-06,0.736093199628794,1.09108771925217e-05,0.0127688694884727
8632,7557,0.0497837649043178,0.0924501841268553,3.31642921535758e-07,2.4126684991443e-06,0.808947280470273,1.35017542556973e-05,0.048802524432878
4569,1921,0.253771888065729,0.0739985544720869,4.43951851363443e-08,3.0393733952118e-05,0.642687038953337,1.77219963943983e-05,0.0294943583833161
5323,9953,0.143659184739343,0.45399906575339,8.43926262908861e-10,2.79405434186529e-05,0.387104989672933,3.13923780520563e-06,0.0152056792091833
9528,5760,0.359336174672177,0.230241252578321,2.42424341459919e-07,0.000227507613246556,0.345803622510348,2.23113364990667e-06,0.0643889690679165
7184,8396,0.141103744206083,0.162477927096812,1.23932202905904e-08,9.68633796242785e-06,0.675725622262447,3.64762006847501e-06,0.0206793600834063
7942,8996,0.0620590790941976,0.076935638926045,6.12023537257148e-08,1.15571421140946e-06,0.832635618322962,8.89292414591136e-06,0.0283595538160848
7876,3121,0.432000379583944,0.113201860442508,0.00157687086919695,0.000570143800291129,0.422753601244407,0.000831946943593412,0.0290651971160594
7117,5878,0.221604509565501,0.0619603272786984,2.63876928920877e-08,2.26120844255416e-06,0.664502758198196,1.34548178033622e-06,0.0519287718796887
4981,5518,0.279087698077745,0.11071899414822,8.79532911116196e-07,1.20146469718015e-05,0.584495332361865,3.92194216526569e-05,0.0256458618106346
6978,7796,0.320554732278887,0.0212068702480895,1.75435272550079e-08,8.42427524632328e-07,0.640142702881928,1.06943870338529e-07,0.0180947276761738
7048,4560,0.344788093020816,0.0525271040020299,1.18616703473344e-05,6.53756642009719e-06,0.589332338719201,2.83519402004219e-05,0.0133057130809853
4979,8874,0.212183264661362,0.440455103204363,5.55810694797579e-08,0.000215645199688635,0.334143808512084,4.5685517284593e-06,0.0129975542897048
4497,9713,0.156452265770095,0.333276858844891,6.32394940614425e-08,4.34623777888954e-05,0.494445568500033,4.7925249343566e-05,0.0157338560183544
7735,10314,0.165627504332342,0.0320286338529312,0.000126659615777953,4.12989039577906e-07,0.695541540327394,3.23095904810313e-06,0.106672017923468
8769,7797,0.0487940148952269,0.136652298882152,4.46373382628989e-07,1.21546319213857e-05,0.741430309206454,0.000102221704256093,0.0730085543066066
7117,5639,0.208199182301314,0.168955602806875,4.10747805971988e-07,4.91877179218618e-05,0.595149857028242,6.93084855607885e-06,0.0276388285492856
4290,10073,0.142308387808831,0.191776988938316,6.91254242912513e-10,4.75814709385372e-06,0.665051074116978,3.63001525025498e-07,0.000858427296001973
6426,8995,0.0560175421777944,0.38143786622664,2.31582900907641e-10,9.12875895379593e-07,0.557007146866971,4.84569090910015e-07,0.00553604705202497
9527,7917,0.114497112407825,0.108938194021263,1.30702257470853e-06,5.06231806407813e-06,0.70526297747116,4.75523759767169e-05,0.0712477943831371
6910,5039,0.177286778355115,0.168116185549582,2.04025258696315e-06,1.21307908131467e-05,0.646177811810307,2.56512434058326e-05,0.00837940199818966
6154,2761,0.162300281608232,0.079128425658668,1.06875272885359e-08,2.76986626586052e-06,0.70553116272099,5.57228430939618e-06,0.0530317771740074
3533,6836,0.257489263753184,0.207844857824756,1.13569382409959e-07,1.53450958442859e-05,0.515251292938883,1.76096523738011e-05,0.0193815171655767
9323,3002,0.0775371527898835,0.0132771983077736,3.76909812131276e-08,2.57589751929161e-07,0.879661410115044,1.73147437729642e-06,0.0295222120321881
6770,9834,0.0813614689862168,0.305887800339225,3.04975080316394e-10,3.55690928054823e-06,0.608707031912006,2.51764591324558e-07,0.00403988978370547
8012,5759,0.267372838939393,0.246977181842759,8.79540309210645e-07,5.51214302214945e-05,0.451388846039169,5.09248104732041e-06,0.0342000397271004
5117,9114,0.242509721438647,0.427610007223675,1.05851524969089e-07,0.000173216199166967,0.31320988550028,1.86172718364742e-05,0.0164784465148692
8217,8996,0.109526455592793,0.00407095834371113,7.97948191320304e-08,1.04530592603037e-07,0.87005924035891,6.35653626808239e-07,0.016342525725547
9392,3122,0.14308137370293,0.0345042841674042,1.05798248695571e-06,5.41365250244561e-06,0.770519242238324,1.14641153654185e-05,0.0518771641409867
7046,8875,0.0192421886521634,0.323056546325678,6.38005398615937e-09,2.54796807941604e-06,0.647795811757221,3.24411479130951e-06,0.00989965480201279
7528,8995,0.132067608410959,0.138365539832567,1.24384246774515e-07,5.16981167329654e-06,0.714862024261527,1.0991287459428e-05,0.0146885420115683
4154,6237,0.244004556727713,0.178000520698313,5.69032583793699e-08,4.89598578246057e-05,0.563079792775765,6.43726165365547e-06,0.0148596757754723
6426,10194,0.163130748971409,0.230414530745791,2.38910956359774e-07,9.96861153465714e-06,0.584817189897579,3.56873207043362e-05,0.021591635542025
4431,3360,0.237460190257011,0.00905070845165385,2.85034226916382e-08,1.05750898336777e-07,0.655287461229883,3.71151374500527e-07,0.0982011346557573
6705,3001,0.408206772083054,0.0588274562265873,1.31216345379582e-06,7.67427220092169e-06,0.50963728232337,2.00166325644911e-05,0.0232994862987701
4153,7435,0.233453002268969,0.440726747330496,6.01730898295787e-08,0.000123917794588622,0.308848495998442,3.62934149819114e-05,0.0168114830194322
7735,8636,0.233234437055889,0.127790150927135,2.65763924516383e-07,1.91249002697831e-05,0.607477934437783,9.39339755514641e-06,0.0314686935174435
6635,4080,0.370882218780104,0.0516548080310851,2.27985762552496e-06,1.21419596987468e-05,0.560397131918584,3.87803519063666e-05,0.0170126391009962
3947,7555,0.221614121648136,0.321757672089704,2.54484372697808e-08,1.81935676365899e-05,0.445463166866295,8.79538172430802e-06,0.0111380249980674
5049,6597,0.222827966552673,0.149104982407829,3.48576411863632e-09,4.68909558260873e-06,0.6224847914547,7.20069441597029e-07,0.00557684693400996
6429,3720,0.385093926486418,0.0419026853500284,2.05911011943324e-06,5.74016286677609e-06,0.55858352468307,3.0679708630039e-05,0.0143813844988674
3673,3239,0.19657009762407,0.301011013578236,1.24672666161087e-09,2.58863129804399e-05,0.494440525235567,2.83248333167471e-07,0.0079521927540874
4431,2880,0.317802510124744,0.0378348015476755,6.60223410008223e-09,1.99941647691391e-07,0.593490457728601,9.12036765793848e-07,0.0508711120183312
5806,8875,0.127253246905475,0.354667191815131,2.35640977956668e-09,1.84566385654101e-05,0.509931665979512,1.01120244890491e-06,0.00812842510245758
9254,2163,0.248543726624699,0.0279879157553735,3.68741560455292e-07,1.60340757991881e-05,0.690137732300648,2.29312174253321e-05,0.0332912912844947
3260,2760,0.22823971251766,0.0569863365163727,3.29829835659701e-08,3.83990497598517e-06,0.702771868702361,2.73721814183561e-06,0.0119954721575051
4565,10073,0.137053818920463,0.195375610627121,1.92044699793043e-09,3.86018595704826e-06,0.663345165891546,1.83122713350475e-06,0.00421971122733263
6428,4919,0.243291942257967,0.12501787269427,2.59002080154706e-08,2.98746769226575e-05,0.619194817052376,4.92051692472453e-06,0.0124605469013321
7048,4320,0.408139363514546,0.110648089444895,2.3647864705859e-06,7.26328866678401e-05,0.462509812622941,6.61206383068713e-05,0.0185616161061719
6771,8635,0.0582030522535096,0.271585914469081,5.43344414409927e-11,1.63849446869544e-06,0.666079842743264,8.48314193516277e-08,0.00412946715392241
4222,8754,0.0689332023082319,0.371913562811013,1.18238759122762e-10,2.57197981176715e-06,0.552319673628086,1.43905033806645e-06,0.00682955010427987
7943,6358,0.179272466372012,0.0232621973935332,1.38437229493819e-08,3.00733215422109e-06,0.773699811847463,1.02344991117314e-06,0.0237614797612043
5809,3600,0.313256969927871,0.0114637007739627,7.31520072376227e-08,5.89385685888888e-07,0.631599060382414,1.49413211185101e-06,0.0436781122459477
4153,8155,0.132511474624892,0.323710576964867,9.22849906189431e-08,3.02631803717496e-05,0.533146888839939,4.60850334494911e-06,0.0105960956015945
8010,9835,0.202888697999736,0.0145464409379587,0.0112570246997797,1.20281799697675e-06,0.717460780162684,2.00110134488219e-05,0.0538258423683962
5117,9833,0.157798026938316,0.517646472528373,8.00716802322598e-10,6.10731966546e-05,0.318950748471466,3.04052428588069e-06,0.00554063754018879
9529,4081,0.336103998960841,0.0614024937778211,1.49338234548181e-09,1.41392813504698e-05,0.577262801570994,1.29879188493223e-06,0.0252152661237264
3534,6596,0.292115794868603,0.119831822059289,5.91136168515266e-08,7.36895099024312e-06,0.557254374471829,1.75661362353494e-06,0.0307888239220484
6908,10074,0.0969682468356603,0.41519513874578,1.32232265463796e-10,6.21187844570167e-06,0.484822361460007,1.0695792528682e-06,0.00300697136862171
8562,9356,0.213578983925264,0.0707565099669892,1.28024436433939e-07,5.82422982384264e-06,0.691431618742701,6.43886637215884e-05,0.0241625464470645
7186,5279,0.158310495730423,0.318694532295944,1.89562362887278e-07,4.92154462802058e-05,0.51558930052777,2.21300217035373e-06,0.0073540534350501
6636,1922,0.489296631640914,0.0391168544342192,8.06443967876038e-05,7.93017997280243e-05,0.443149887679148,0.000312684567340098,0.0279639954818634
3808,8274,0.161858270002548,0.390066552462446,1.02669819897266e-09,1.24253436595294e-05,0.44295847273546,9.25090208272618e-07,0.00510335333897996
6635,5279,0.326007358401788,0.073191101121826,3.77912042363693e-08,7.85142863199763e-06,0.585974334234818,6.90494453379647e-07,0.0148186265272777
5672,1682,0.194605098587683,0.0369373964040446,6.04490070863156e-09,4.9237014674706e-06,0.758339926860412,7.77802811649069e-06,0.0101048703733753
7325,3121,0.308552809000986,0.0768459688848067,2.06276869450726e-07,2.66428793142835e-05,0.603808565672056,7.50575514470041e-06,0.0107583015308222
9252,6958,0.0838269693953508,0.100391435956995,1.1568973270519e-06,7.88094030221376e-06,0.762152010270653,4.76277011698166e-05,0.0535729188382018
5117,8874,0.226371333932925,0.470184982418968,1.29404438266964e-07,0.000382231174963125,0.287829305678919,1.22119112969794e-05,0.0152198054784897
6358,7916,0.223985435667881,0.245732393778374,1.34808905265091e-07,1.93190144057365e-05,0.524867927401472,2.21830132164771e-06,0.00539257102764053
7118,3720,0.430231486696013,0.0564212338767828,8.42658361541462e-06,8.65818427443281e-05,0.485934406153958,6.36962543926741e-05,0.0272541685924936
6014,7077,0.124792220048328,0.144210682637225,8.50122416395944e-10,6.33239867047937e-06,0.73031738237265,1.77596054819404e-07,0.000673204096949084
9322,5160,0.400842163177982,0.248515407063634,2.25867568895583e-07,0.000132926153875971,0.326477501040878,8.08840557747304e-07,0.0240309678555042
4086,3239,0.165186010440482,0.0266238564660901,1.25036428500393e-10,1.46437418564131e-07,0.777821425670103,1.89611500228861e-10,0.0303685606712582
3465,5277,0.318951229634644,0.0243174740505127,6.09187600262328e-07,1.16453087344768e-05,0.600232656699904,7.56505837313072e-06,0.0564788200602314
4359,9953,0.176920266709771,0.173694795871307,1.58984147576315e-09,1.40994387531687e-06,0.644865930661977,2.40799128856349e-07,0.00451735442409906
6774,1443,0.14928664116123,0.0131723723214762,2.37459430541421e-09,3.40059891391558e-08,0.832755622303306,2.55335918479157e-07,0.00478507249748549
10009,8757,0.431316351310576,0.0407836514852689,0.00138770898975686,0.00012945097433826,0.479862892877107,0.00109839192202364,0.0454215524409298
7598,7437,0.100557132715794,0.0122357584652355,1.84824398552613e-08,7.08520808644495e-07,0.870397255333008,9.13432375622528e-07,0.0168082130503381
5740,3240,0.333010413330527,0.0186816048757997,5.81205124174963e-08,5.55063987528112e-07,0.632474248737421,1.61750855365899e-06,0.0158315023631988
9320,8757,0.0828979337175965,0.000625471811073614,1.61323139848418e-06,1.25427737671055e-08,0.849207031029524,2.22079128433128e-07,0.0672677155885054
6634,6238,0.292282414692422,0.0658632859579893,2.83056771598138e-06,6.71373105301159e-06,0.586474038899367,5.93151533948762e-06,0.055364784636113
7876,2402,0.377390580613998,0.0644802804933399,7.36752462813339e-08,7.50485950858304e-06,0.535647037301549,3.63489329776201e-06,0.0224708881630609
4290,9114,0.0645782624224324,0.404822620952246,1.23477033543689e-10,4.89548171182988e-06,0.521416252642087,3.59757589292737e-06,0.00917437080215205
8769,8996,0.1699395977838,0.146416173267831,1.80267744958246e-06,9.63029643319863e-05,0.663536138594912,9.6018551015236e-05,0.0199139661606598
7390,9954,0.155802436578642,0.120428266783535,1.36679207344118e-07,4.02368416975198e-06,0.708298353362892,3.82506915102626e-06,0.0154629578424033
6494,10074,0.121119508553042,0.328525386157425,1.97729748556092e-08,7.70048489209804e-06,0.533412995335764,1.54266214945302e-05,0.0169189630744076
3948,5158,0.277372372649822,0.118117467619597,2.18172230048718e-07,1.96294342185992e-05,0.572023610606318,2.69793918944859e-05,0.0324397221259207
8703,2642,0.26225633584039,0.00969132799932027,5.92899894977328e-08,3.97395888776513e-06,0.67831829185484,1.76371360950916e-07,0.0497298346852111
8565,3362,0.217086590109314,0.00995540808238773,7.46678791572494e-09,3.14058465612317e-06,0.768337143499197,6.58387430097321e-07,0.00461705187022713
6839,10434,0.0975734836926795,0.431570547398019,6.66848248224401e-12,3.56279561183462e-06,0.468398835850579,5.15727533306098e-08,0.00245351868368841
4773,7316,0.249076632792936,0.402564102599137,4.65137653911722e-08,0.000215602536992516,0.322905043794116,1.21610730928083e-05,0.0252264106899608
7529,7797,0.243453968829066,0.0930250270139525,3.98576376265056e-06,2.34613391890692e-05,0.627233395536027,1.50013561734578e-05,0.0362451601618297
10080,3842,0.338426895918017,0.0773379531644509,7.72097872366559e-09,6.5267753222366e-06,0.561581309569704,1.72081285921205e-07,0.0226471347702408
6015,4919,0.294248007159047,0.0231611629747133,1.81773829697605e-06,2.24971154681981e-06,0.656821980728283,1.38235473964616e-05,0.0257509581407164
8425,7437,0.0933964564104164,0.0738721135307435,5.64840334516564e-07,1.6573545894674e-06,0.791905959539848,3.65356777308399e-05,0.0407867126463372
6151,7316,0.186527155716252,0.0757497759712803,2.93268800683914e-09,3.45787609638076e-06,0.735605705595761,1.73630132430812e-07,0.00211372827778915
4153,7196,0.252724813569351,0.367903616992758,8.35655601420677e-08,8.17038905011939e-05,0.358163303289223,5.992797166714e-06,0.0211204858954397
7945,3481,0.194097662447895,0.00336337386632572,3.47292228220468e-07,6.40869665105111e-07,0.800755680014296,8.202872901791e-07,0.00178147522230048
9733,10195,0.289531600605342,0.242276820127544,3.44610050881514e-07,0.000106438168142991,0.429617407192748,2.57645572348731e-06,0.0384648128404485
8495,5879,0.321775320773373,0.0633027908804065,2.39886939298759e-06,3.45783743850499e-05,0.552360040633899,1.15215162652209e-06,0.0625237183169167
3879,3839,0.0451942433472967,0.0257541718684685,1.29313522937114e-13,6.84146451296115e-09,0.928975934724545,1.71097193435006e-11,7.56432009860715e-05
8976,6718,0.10073496284025,0.043975881165295,3.26734063986453e-07,1.78215835585218e-06,0.731907180051542,1.21069506567802e-05,0.123367760099837
6220,7916,0.304440358576623,0.0894425192711568,1.76948715852673e-08,1.68768974750623e-05,0.601079788191138,1.45268960242088e-06,0.00501898667913349
6705,1562,0.14474751397264,0.0247712709521262,1.92458823207817e-08,3.23414050787597e-07,0.8211310966647,1.33331893403493e-06,0.00934844243166669
4429,6716,0.260441138969174,0.196097583278695,1.41966215865979e-08,4.14362004215539e-05,0.534935548283454,2.32482845758178e-06,0.00848195424317611
7394,1563,0.209157825556188,0.0130978536603081,1.85317343313186e-08,1.06124516993383e-07,0.77575596525232,2.80490287973079e-07,0.00198795038464455
7805,6598,0.230766297073914,0.0521953841832842,8.59716468751162e-07,1.36205650611136e-05,0.702464398153454,7.9232136651904e-06,0.0145515170941528
9182,9955,0.277270344197194,0.0318274287876196,4.15863497666337e-05,1.74458894470402e-06,0.644600148690808,6.00188181568986e-06,0.046252745503852
10216,8637,0.314467818498776,0.0254775272679014,0.00436427153727249,2.4025441925334e-05,0.615186505637415,0.000250878260237808,0.0402289733564712
8425,6478,0.22911602120567,0.0147335658805004,5.74892231939027e-08,1.49516044327763e-06,0.722778751825374,2.46461862612021e-06,0.0333676438201631
9046,4920,0.50445933574016,0.0789708318640517,3.64051536146788e-08,7.06254961407027e-06,0.39913183056429,1.24663626618035e-07,0.0174307782131036
3397,4198,0.110952855993982,0.249720180713033,2.46777309733156e-09,5.64343048900564e-06,0.633382943376546,2.11764831074639e-06,0.00593625636986612
6843,2282,0.265624606721078,0.0360148404418732,4.51159531840101e-07,8.69106081297773e-07,0.693688124233217,1.97290366233619e-06,0.00466913543455581
8425,6958,0.115339712445894,0.115183819710307,5.55312352343752e-07,1.69683291546148e-05,0.728806501984531,8.85859785571058e-05,0.0405638562392043
5876,6118,0.18441097573736,0.0150150461072401,3.31068999992995e-09,7.18443449072653e-07,0.800138896784562,9.07031533001152e-08,0.000434268913545386
5531,8155,0.226585516512458,0.34639705940597,3.27605053693563e-09,0.000100346360224272,0.414850899174929,6.14094599124722e-06,0.012060034324377
5323,9714,0.15427322571687,0.430761938915923,5.56193859220261e-10,9.21304010545882e-06,0.408520287974839,2.00135964945472e-06,0.006433332436419
4568,3839,0.198128744125072,0.0155328218192902,3.96430852658726e-10,2.4637056170423e-08,0.720920454789614,5.00172281147553e-07,0.0654174540602557
8082,4200,0.378080757070737,0.0225944800336529,6.9212178893264e-07,3.08239145936602e-05,0.565862994004156,9.80491673268982e-08,0.0334301548059045
9116,2643,0.200702840787759,0.139251126672798,9.09950854425918e-07,3.73609015398547e-05,0.634102654269794,0.000167058735244444,0.0257380486820105
7185,6478,0.182105732575215,0.0167973867089461,3.73572371294382e-09,2.99754600565095e-07,0.778146062827922,1.67458720491163e-07,0.022950346938873
8493,8037,0.0271526056590689,0.0136273896885748,9.184241458824e-09,1.36564709436364e-07,0.945955840579938,2.98475183799586e-07,0.0132637198482837
6358,7197,0.235406208023708,0.086197450115201,3.26962532812561e-07,1.90908628577844e-05,0.675339800181865,3.76642171089384e-06,0.00303335743212421
6222,4080,0.253170465986921,0.0194470197556971,3.14185047290055e-07,1.1800243376113e-06,0.681562448671256,2.43822436120034e-05,0.0457941891331284
4706,4079,0.199174451522012,0.00170798332073458,4.50680707275613e-11,3.45312028702742e-09,0.799068398828711,1.21043193855349e-08,4.91507260348612e-05
10077,9836,0.243746469888302,0.185684854562955,1.98921408181476e-06,0.000368809775075776,0.534514240258006,4.5997494391795e-05,0.0356376388071875
6705,2761,0.215437319248135,0.0239103253280583,1.02313188076807e-08,8.31962468527536e-07,0.752861433044547,8.29877305733993e-07,0.00778925030816596
6770,10554,0.0495777435707319,0.494303788512665,1.93791730736656e-10,4.0145541400421e-06,0.447343382885165,3.30247265828689e-07,0.00877074003624034
5463,5158,0.15061677653073,0.105103156709629,3.64274847456257e-09,1.92290491310686e-06,0.667756503620454,5.59246094535686e-06,0.0765160441305802
5671,3360,0.297443785533905,0.00525787835810999,7.96272385043239e-10,1.49740263103509e-07,0.678719611143128,3.19712783943472e-08,0.0185785424570431
8010,10314,0.0520810463704094,0.0160837191484548,3.35671761025318e-06,4.51662808465555e-07,0.776956558367448,5.59358393992078e-06,0.154869274149329
7321,10314,0.103464484928647,0.180953646087102,4.69022964529752e-08,6.20824540869108e-06,0.685470416441902,2.63491432759378e-05,0.0300788482513686
7738,4080,0.406522008070812,0.260411390981025,0.00763185303486704,0.00193241289941361,0.28900636364713,0.00257035114887616,0.0319256202178764
9390,5280,0.567762045252357,0.0325768589108594,4.18445181847966e-08,1.67182578659343e-05,0.360781428885474,4.45893953450834e-07,0.0388624609549724
8080,8756,0.11827206288195,0.0645550051097873,3.76907100384578e-06,1.8608713132914e-06,0.810717696705246,1.55652850851499e-05,0.00643404007561447
4635,9474,0.132431793588332,0.435119386623367,2.32264964329475e-08,2.84102411952442e-05,0.425490247673719,1.45244713394952e-05,0.006915614175551
3602,7915,0.169402741622818,0.408809333609684,2.12930770537526e-09,6.05144342947637e-06,0.412755896124594,3.00745974425828e-06,0.00902296761042209
8630,10195,0.189232363636312,0.00253667519123789,0.128879865908253,1.30800291349101e-06,0.612960566790209,5.61074778119802e-05,0.0663331129932624
4913,3719,0.217884531928776,0.00236205565259119,3.12946299712149e-09,5.34868609761748e-09,0.779408249459925,5.26820159613758e-09,0.000345149212356677
6497,5758,0.181997048442398,0.0748748568455586,1.62685654270448e-07,3.6913866941302e-06,0.720886117685314,9.57129186920509e-06,0.0222285516625119
5806,8155,0.198850466715027,0.268090451216893,1.42035188637471e-08,1.76496303185668e-05,0.52346918393946,1.41891717198256e-06,0.00957081537761024
9530,1923,0.138489487653028,0.0196839520067356,2.36047838009271e-07,1.69330399646768e-06,0.817646406062265,2.94479025617927e-05,0.0241487770235751
8424,9595,0.124324632054456,0.0587040671020974,0.000219897105575247,8.37802913456587e-06,0.761600222159851,4.35563751964492e-06,0.0551384479113659
