"x","y","centerSPOT","centerx","centery","TF0","TF0_ct","TF1","TF1_ct","TF2","TF2_ct"
4257.36823035364,8979.36457514347,"4221x8994",4221,8994,0,"OPCs",1,"OPCs",2,"Cytokines"
4259.87258333091,8983.07241316739,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"OPCs"
4246.03776884477,9030.52778809215,"4221x8994",4221,8994,0,"OPCs",1,"OPCs",2,"Cytokines"
4265.55210322715,9000.74201962171,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"OPCs"
4181.52863506016,8970.88910851626,"4221x8994",4221,8994,0,"Epithelial cells",1,"OPCs",2,"OPCs"
4260.48486764033,8966.67659296275,"4221x8994",4221,8994,0,"OPCs",1,"OPCs",2,"Cytokines"
4254.2915734923,8958.08639691692,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"OPCs"
4242.78539264259,8947.70056541908,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"Cytokines"
4257.2267035261,8954.69858835471,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"Cytokines"
4216.65113389434,8940.02897500042,"4221x8994",4221,8994,0,"OPCs",1,"OPCs",2,"Cytokines"
4273.17128686772,9010.00753329293,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"Cytokines"
4192.63470455723,8941.23028940616,"4221x8994",4221,8994,0,"OPCs",1,"OPCs",2,"OPCs"
4165.64203875301,9018.6537868712,"4221x8994",4221,8994,0,"OPCs",1,"OPCs",2,"Cytokines"
4269.69440773719,8955.68391271926,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"OPCs"
4282.38746651077,9015.85584361096,"4221x8994",4221,8994,0,"Cytokines",1,"OPCs",2,"OPCs"
7884.18512047175,9355.50314807603,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"OPCs"
7857.45842600861,9362.98394008991,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"Cytokines"
7878.42639270993,9376.87255338467,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"OPCs"
7865.4246206216,9329.6884851942,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"OPCs"
7911.45152131822,9375.91492642102,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"OPCs"
7912.04495642748,9335.06591196884,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"OPCs"
7893.20118904463,9400.43873019509,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"Cytokines"
7870.23228436121,9404.66630893181,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"Endothelial cells"
7919.891482802,9335.06273463082,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"Endothelial cells"
7838.32640865405,9316.31795843007,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"OPCs"
7922.73079351413,9377.85232054056,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"Cytokines"
7883.89065620389,9301.21546095219,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"Endothelial cells"
7927.06082605184,9377.5815083912,"7873x9355",7873,9355,0,"Mural cells",1,"Endothelial cells",2,"OPCs"
7870.14175075798,9418.8509869837,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"OPCs"
7846.17008423833,9295.79983253782,"7873x9355",7873,9355,0,"Mural cells",1,"Mural cells",2,"Cytokines"
7838.24790472483,9299.32496474376,"7873x9355",7873,9355,0,"Mural cells",1,"Neurons",2,"OPCs"
7824.0571072324,9311.03833416509,"7873x9355",7873,9355,0,"Mural cells",1,"Neurons",2,"OPCs"
7938.28434131776,9344.67402045898,"7873x9355",7873,9355,0,"Mural cells",1,"Endothelial cells",2,"Mural cells"
7913.54909959689,9407.66446967123,"7873x9355",7873,9355,0,"Mural cells",1,"Neurons",2,"OPCs"
7921.85053128353,9307.05927896664,"7873x9355",7873,9355,0,"Mural cells",1,"Endothelial cells",2,"Cytokines"
5865.67932131121,10453.4655561049,"5874x10433",5874,10433,0,"Cytokines",1,"OPCs",2,"Cytokines"
5894.0407690514,10444.5730958424,"5874x10433",5874,10433,0,"Endothelial cells",1,"Cytokines",2,"Cytokines"
5851.56420987816,10440.8210490281,"5874x10433",5874,10433,0,"Cytokines",1,"OPCs",2,"OPCs"
5864.82905157154,10409.6713892397,"5874x10433",5874,10433,0,"OPCs",1,"Epithelial cells",2,"Cytokines"
5836.56044049134,10449.8748069777,"5874x10433",5874,10433,0,"Cytokines",1,"OPCs",2,"OPCs"
5871.65603758777,10474.0750181723,"5874x10433",5874,10433,0,"Cytokines",1,"OPCs",2,"OPCs"
5899.47017942362,10400.6114262885,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"OPCs"
5895.43349378829,10395.0869966978,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"Cytokines"
5883.12036248525,10476.8458424872,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"Cytokines"
5856.09413992071,10391.7791780387,"5874x10433",5874,10433,0,"Cytokines",1,"OPCs",2,"OPCs"
5832.24609624837,10457.7142011158,"5874x10433",5874,10433,0,"Cytokines",1,"OPCs",2,"OPCs"
5913.34223109425,10461.9381697294,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"OPCs"
5921.45396767836,10418.1456994577,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"Cytokines"
5823.51028560319,10450.4180340675,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"Cytokines"
5879.97558609033,10377.6630835381,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"Cytokines"
5934.2046264479,10413.9134856411,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"OPCs"
5933.40258989216,10410.0155347463,"5874x10433",5874,10433,0,"Endothelial cells",1,"OPCs",2,"Cytokines"
5933.95462123784,10411.4055332742,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"OPCs"
5933.02819915974,10460.8132197895,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"OPCs"
5855.25602833555,10497.6307608914,"5874x10433",5874,10433,0,"OPCs",1,"OPCs",2,"OPCs"
8002.38117210528,7192.24118415661,"8012x7197",8012,7197,0,"OPCs",1,"Cytokines",2,"OPCs"
8024.25691727575,7203.86823261283,"8012x7197",8012,7197,0,"OPCs",1,"Cytokines",2,"OPCs"
8000.41401132367,7204.98336211048,"8012x7197",8012,7197,0,"OPCs",1,"Endothelial cells",2,"OPCs"
8034.02764640677,7189.88057598857,"8012x7197",8012,7197,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
8032.54586076234,7215.09537513496,"8012x7197",8012,7197,0,"OPCs",1,"OPCs",2,"Cytokines"
8025.50873587216,7226.30024267113,"8012x7197",8012,7197,0,"OPCs",1,"OPCs",2,"Cytokines"
7996.2107182629,7166.12232625271,"8012x7197",8012,7197,0,"OPCs",1,"Epithelial cells",2,"OPCs"
7997.48229121705,7163.00017290783,"8012x7197",8012,7197,0,"OPCs",1,"OPCs",2,"Cytokines"
7972.56774559922,7204.65779258275,"8012x7197",8012,7197,0,"OPCs",1,"Cytokines",2,"Cytokines"
8052.23630326359,7212.44028869209,"8012x7197",8012,7197,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
8024.53848937419,7154.33498776919,"8012x7197",8012,7197,0,"OPCs",1,"OPCs",2,"OPCs"
7994.28111320918,7244.29971133911,"8012x7197",8012,7197,0,"Epithelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7962.31468153702,7182.51851848399,"8012x7197",8012,7197,0,"OPCs",1,"OPCs",2,"Cytokines"
7950.03366644227,7188.2817070097,"8012x7197",8012,7197,0,"Epithelial cells",1,"OPCs",2,"Cytokines"
8045.54528732516,7142.92024186371,"8012x7197",8012,7197,0,"OPCs",1,"OPCs",2,"OPCs"
8074.34979255447,7181.28065758041,"8012x7197",8012,7197,0,"Epithelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7956.15448075605,7229.53557362419,"8012x7197",8012,7197,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
7946.84443113735,7201.80936960342,"8012x7197",8012,7197,0,"Epithelial cells",1,"OPCs",2,"Cytokines"
7992.72403387648,7132.96651631504,"8012x7197",8012,7197,0,"OPCs",1,"OPCs",2,"Cytokines"
8062.09488043137,7151.82531246014,"8012x7197",8012,7197,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
6982.02778955378,8283.41663453747,"6978x8276",6978,8276,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
6984.4169626299,8265.71852041877,"6978x8276",6978,8276,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
6967.21644680744,8295.48447387894,"6978x8276",6978,8276,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
6982.89380024722,8305.73103553615,"6978x8276",6978,8276,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
6976.69082397575,8309.07718686851,"6978x8276",6978,8276,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
6974.73403295563,8239.48061754111,"6978x8276",6978,8276,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
6962.09629267098,8312.15094371002,"6978x8276",6978,8276,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7015.20160482624,8256.39197825509,"6978x8276",6978,8276,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
6999.15843281042,8233.97303779948,"6978x8276",6978,8276,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
6932.88825621642,8292.4288678809,"6978x8276",6978,8276,0,"OPCs",1,"Cytokines",2,"Cytokines"
6957.46833407305,8223.6974516652,"6978x8276",6978,8276,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
6935.11278720981,8314.53103895393,"6978x8276",6978,8276,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7027.39442698618,8306.11932140396,"6978x8276",6978,8276,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
6923.94557466795,8253.97839722703,"6978x8276",6978,8276,0,"OPCs",1,"Endothelial cells",2,"OPCs"
6960.47708801726,8332.99950479332,"6978x8276",6978,8276,0,"Endothelial cells",1,"OPCs",2,"Cytokines"
6956.66414616269,8217.89333325571,"6978x8276",6978,8276,0,"OPCs",1,"Cytokines",2,"Mural cells"
7009.04963759937,8333.71738770078,"6978x8276",6978,8276,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7006.56813928006,8216.2322898496,"6978x8276",6978,8276,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
6940.03573875784,8221.60220802262,"6978x8276",6978,8276,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
6927.73717136434,8229.09768548738,"6978x8276",6978,8276,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
5197.10229101527,5646.49602329894,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Cytokines",2,"OPCs"
5202.26172931643,5646.71565451466,"5188x5638",5188,5638,0,"Mural cells",1,"Macrophages/Microglia cells",2,"Cytokines"
5169.55523076913,5630.51046985627,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
5171.8134471704,5665.70156143253,"5188x5638",5188,5638,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
5177.44015489586,5670.35648029914,"5188x5638",5188,5638,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
5217.16784201605,5614.26822787095,"5188x5638",5188,5638,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
5172.38981647985,5674.87442290986,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
5217.87251304686,5609.14776189893,"5188x5638",5188,5638,0,"Proliferation",1,"Macrophages/Microglia cells",2,"OPCs"
5155.02712299744,5666.69372445291,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
5145.37513198218,5654.12650902814,"5188x5638",5188,5638,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
5227.86968998092,5612.10965012634,"5188x5638",5188,5638,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
5141.7087018917,5625.3448221633,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
5238.1621927213,5630.21733075539,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Cytokines"
5188.2843167335,5585.58226472329,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Cytokines",2,"OPCs"
5213.11788514325,5684.55953843744,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
5211.66367020044,5687.0833430837,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
5216.2313452027,5692.48781799255,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
5227.56059516152,5690.0276838466,"5188x5638",5188,5638,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
5233.75574564967,5687.17848506758,"5188x5638",5188,5638,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
5198.29921552015,5570.23369671835,"5188x5638",5188,5638,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
3460.01138491535,6969.95853722539,"3465x6956",3465,6956,0,"Cytokines",1,"Cytokines",2,"OPCs"
3475.54105428452,6937.59352725514,"3465x6956",3465,6956,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
3447.56544916613,6970.57513573445,"3465x6956",3465,6956,0,"Epithelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3488.75571578829,6958.78757723,"3465x6956",3465,6956,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
3456.22105530128,6979.1378920153,"3465x6956",3465,6956,0,"Cytokines",1,"Cytokines",2,"Cytokines"
3490.86443598794,6955.81432605586,"3465x6956",3465,6956,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3446.56050775706,6933.85494715997,"3465x6956",3465,6956,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
3496.64447034213,6941.85867308468,"3465x6956",3465,6956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3425.98443556206,6955.6351896363,"3465x6956",3465,6956,0,"Epithelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
3435.13205862872,6981.40174668411,"3465x6956",3465,6956,0,"OPCs",1,"Macrophages/Microglia cells",2,"OPCs"
3501.91716003827,6978.83655824749,"3465x6956",3465,6956,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
3441.43881983542,6998.80406017999,"3465x6956",3465,6956,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
3493.25730687898,6997.17068952078,"3465x6956",3465,6956,0,"Cytokines",1,"OPCs",2,"OPCs"
3485.84352351425,6910.0786425642,"3465x6956",3465,6956,0,"OPCs",1,"Endothelial cells",2,"OPCs"
3504.49080709135,6989.65664739367,"3465x6956",3465,6956,0,"Cytokines",1,"Cytokines",2,"Cytokines"
3518.63559624244,6940.15457890497,"3465x6956",3465,6956,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
3477.18760267761,6899.75822188461,"3465x6956",3465,6956,0,"Epithelial cells",1,"OPCs",2,"Cytokines"
3521.42564916369,6940.72963006604,"3465x6956",3465,6956,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
3517.4272991504,6914.31674265885,"3465x6956",3465,6956,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
3398.46140746197,6966.51892289538,"3465x6956",3465,6956,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
9666.8750109261,6947.75698209424,"9665x6959",9665,6959,0,"Macrophages/Microglia cells",1,"Cytokines",2,"OPCs"
9674.5077396564,6970.48069986336,"9665x6959",9665,6959,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
9665.23426801253,6975.04126564975,"9665x6959",9665,6959,0,"OPCs",1,"Cytokines",2,"Cytokines"
9690.61708667081,6978.31338027837,"9665x6959",9665,6959,0,"OPCs",1,"Cytokines",2,"Cytokines"
9672.63856727885,6993.08822495223,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"OPCs"
9660.38134686739,6921.59751519842,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"OPCs"
9662.25333789565,6998.30470250871,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"Cytokines"
9657.41831257628,6998.66040390507,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"OPCs"
9692.89500327562,6924.15974123549,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"OPCs"
9700.30175703325,6990.30564250903,"9665x6959",9665,6959,0,"Endothelial cells",1,"OPCs",2,"OPCs"
9661.72079388663,7008.12664076129,"9665x6959",9665,6959,0,"Proliferation",1,"OPCs",2,"Cytokines"
9614.4853457845,6946.7856991154,"9665x6959",9665,6959,0,"Neurons",1,"Epithelial cells",2,"Cytokines"
9706.25219765564,6993.80310479172,"9665x6959",9665,6959,0,"Cytokines",1,"Cytokines",2,"Cytokines"
9699.0212668063,7003.4378950616,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"OPCs"
9621.25374763276,7000.54473743551,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"Cytokines"
9724.39166714772,6981.88376061918,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"Cytokines"
9723.85231054118,6990.51294502965,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"Cytokines"
9635.50795192473,6898.21620739947,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"OPCs"
9640.83039467983,6895.70904648144,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"OPCs"
9686.59645930067,6894.65205330127,"9665x6959",9665,6959,0,"OPCs",1,"OPCs",2,"Cytokines"
8691.33108532042,3120.38086280043,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"Epithelial cells"
8692.35521667848,3145.45311378063,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"Endothelial cells"
8678.04994505251,3130.33885880422,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"Endothelial cells"
8706.90940548914,3093.50058175201,"8703x3122",8703,3122,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
8726.80728223426,3150.67115581305,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"Mural cells"
8692.10159559944,3085.88378906693,"8703x3122",8703,3122,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Endothelial cells"
8680.94326491812,3155.15894236778,"8703x3122",8703,3122,0,"Neurons",1,"Endothelial cells",2,"OPCs"
8742.13611222738,3129.53207578759,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
8717.34232405432,3081.70410589456,"8703x3122",8703,3122,0,"Endothelial cells",1,"Cytokines",2,"Cytokines"
8748.10759149579,3104.30375486424,"8703x3122",8703,3122,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
8726.21604227321,3168.22040183866,"8703x3122",8703,3122,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
8653.48766591728,3139.12686159935,"8703x3122",8703,3122,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
8742.04038335613,3159.5499993518,"8703x3122",8703,3122,0,"Neurons",1,"Macrophages/Microglia cells",2,"Cytokines"
8738.13362121309,3166.38230975532,"8703x3122",8703,3122,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
8657.68082820612,3085.33914507165,"8703x3122",8703,3122,0,"Neurons",1,"Endothelial cells",2,"Cytokines"
8764.26476421036,3109.08934245544,"8703x3122",8703,3122,0,"Neurons",1,"Macrophages/Microglia cells",2,"OPCs"
8707.76899719642,3185.79980817989,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
8699.86022497728,3055.23013381998,"8703x3122",8703,3122,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
8716.8414421456,3056.22707695118,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
8643.19569306563,3153.28328055131,"8703x3122",8703,3122,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
4365.57263458539,6586.92909103115,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Cytokines",2,"OPCs"
4349.63815867704,6590.84666822323,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
4368.9352968113,6585.53934101594,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
4372.79524505796,6606.3024128111,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
4375.07545308355,6604.75651017151,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
4341.63799838582,6606.79489389987,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
4383.89956837671,6613.65392909379,"4360x6596",4360,6596,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
4327.14437698158,6590.57556137831,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
4339.60672578063,6626.80427366669,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
4333.83457844542,6562.90776724454,"4360x6596",4360,6596,0,"OPCs",1,"Cytokines",2,"Cytokines"
4356.27882638658,6640.63466993359,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
4396.20412056764,6623.77437698283,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
4406.89391239464,6598.79534160739,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
4411.26284902476,6592.5747834096,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"OPCs",2,"Cytokines"
4409.97070696695,6608.18956209697,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
4397.22177998436,6636.36403823975,"4360x6596",4360,6596,0,"Cytokines",1,"Cytokines",2,"Mural cells"
4415.15738572898,6585.5592793887,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
4381.65674098174,6541.40467831802,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
4380.74196023582,6530.94674509152,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
4302.35226885056,6559.04659196401,"4360x6596",4360,6596,0,"Macrophages/Microglia cells",1,"OPCs",2,"Cytokines"
10143.6968869902,6596.10253225232,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Cytokines"
10153.1017495404,6601.75978061676,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Endothelial cells"
10153.7268196031,6621.34292676234,"10148x6599",10148,6599,0,"Mural cells",1,"Macrophages/Microglia cells",2,"OPCs"
10174.2149537412,6595.20012722297,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
10159.1093604425,6623.10788197879,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
10174.804024761,6591.93891681357,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
10152.3642567529,6636.02830813203,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
10136.1836479518,6639.80223518479,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
10096.9072736625,6596.32386598743,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
10183.3947814171,6561.92943454085,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
10113.7020172078,6638.28975513371,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
10178.1794546432,6649.91076487818,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
10088.6862873061,6606.72644077349,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Epithelial cells"
10087.5983361937,6590.54479041057,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
10168.2142550999,6539.77615643385,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
10204.1814642623,6571.31844257865,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
10092.9832534651,6568.21687548139,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
10159.4840422644,6662.14327585059,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
10160.6990985202,6534.1964378035,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
10213.2301884827,6613.76632547764,"10148x6599",10148,6599,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Cytokines"
4847.18800274405,6712.0948631301,"4843x6716",4843,6716,0,"Cytokines",1,"Cytokines",2,"OPCs"
4853.40115273658,6718.40406833219,"4843x6716",4843,6716,0,"Cytokines",1,"Cytokines",2,"Cytokines"
4843.5786059647,6705.15749957026,"4843x6716",4843,6716,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
4843.49020442693,6696.32957459277,"4843x6716",4843,6716,0,"Endothelial cells",1,"OPCs",2,"Cytokines"
4845.5968225094,6737.33641008503,"4843x6716",4843,6716,0,"Cytokines",1,"OPCs",2,"Cytokines"
4828.7390783241,6698.16188206046,"4843x6716",4843,6716,0,"Cytokines",1,"OPCs",2,"Cytokines"
4853.89601079252,6747.54476982364,"4843x6716",4843,6716,0,"OPCs",1,"Epithelial cells",2,"OPCs"
4812.72759694259,6695.17715771512,"4843x6716",4843,6716,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
4883.49674833259,6711.13496872958,"4843x6716",4843,6716,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
4810.58110125707,6741.04343132906,"4843x6716",4843,6716,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
4837.51230893088,6760.16924411342,"4843x6716",4843,6716,0,"Cytokines",1,"OPCs",2,"OPCs"
4857.458805898,6762.27222509442,"4843x6716",4843,6716,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
4858.5385243808,6663.92902222584,"4843x6716",4843,6716,0,"Cytokines",1,"OPCs",2,"Cytokines"
4866.44035940822,6666.26937952027,"4843x6716",4843,6716,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
4874.90654395714,6761.73743062725,"4843x6716",4843,6716,0,"Proliferation",1,"OPCs",2,"OPCs"
4879.76589934349,6672.18751190702,"4843x6716",4843,6716,0,"OPCs",1,"OPCs",2,"OPCs"
4859.72439573975,6659.5326365923,"4843x6716",4843,6716,0,"Cytokines",1,"OPCs",2,"Cytokines"
