"CellID","Interval","BaselineCellType","TargetCellType","Changed"
46917,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
46918,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46919,"TF0→TF1","Fibroblasts","Neurons",TRUE
46920,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46921,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46922,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
46923,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46924,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46925,"TF0→TF1","Neutrophils","Neutrophils",FALSE
46926,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46927,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46928,"TF0→TF1","Fibroblasts","Neurons",TRUE
46929,"TF0→TF1","Endothelial cells","Neurons",TRUE
46930,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46931,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46932,"TF0→TF1","Fibroblasts","Neurons",TRUE
46933,"TF0→TF1","Fibroblasts","Neurons",TRUE
46934,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46935,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46936,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46937,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46938,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46939,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46940,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46941,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46942,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46943,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46944,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46945,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
46946,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46947,"TF0→TF1","Neutrophils","Neutrophils",FALSE
46948,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46949,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
46950,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
46951,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46952,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46953,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
46954,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46955,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46956,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46957,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46958,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46959,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46960,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
46961,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
46962,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
46963,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46964,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
46965,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
46966,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46967,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46968,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
46969,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
46970,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
46971,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46972,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
46973,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46974,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46975,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
46976,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46977,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46978,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
46979,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46980,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46981,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
46982,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
46983,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
46984,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46985,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
46986,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
46987,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
46988,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
46989,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
46990,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
46991,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
46992,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
46993,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
46994,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
46995,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
46996,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
46997,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
46998,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
46999,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47000,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47001,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47002,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47003,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47004,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47005,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47006,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47007,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47008,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47009,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47010,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47011,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47012,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47013,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47014,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47015,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47016,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47017,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47018,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47019,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47020,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
47021,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47022,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47023,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47024,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47025,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47026,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47027,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47028,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47029,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47030,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47031,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47032,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47033,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47034,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47035,"TF0→TF1","Endothelial cells","Neurons",TRUE
47036,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47037,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47038,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47039,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47040,"TF0→TF1","Endothelial cells","Neurons",TRUE
47041,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47042,"TF0→TF1","Endothelial cells","Mesenchymal cells",TRUE
47043,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47044,"TF0→TF1","Mesenchymal cells","Astrocytes",TRUE
47045,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47046,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47047,"TF0→TF1","Fibroblasts","Mesenchymal cells",TRUE
47048,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47049,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47050,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47051,"TF0→TF1","Mesenchymal cells","Macrophages/Microglia cells",TRUE
47052,"TF0→TF1","Neurons","Astrocytes",TRUE
47053,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47054,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47055,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47056,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47057,"TF0→TF1","Mesenchymal cells","Mesenchymal cells",FALSE
47058,"TF0→TF1","Mesenchymal cells","Fibroblasts",TRUE
47059,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47060,"TF0→TF1","Mesenchymal cells","Astrocytes",TRUE
47061,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47062,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47063,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47064,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47065,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47066,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47067,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47068,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47069,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47070,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47071,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47072,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47073,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47074,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47075,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47076,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47077,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47078,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47079,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47080,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47081,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47082,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47083,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47084,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47085,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47086,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47087,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47088,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47089,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47090,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47091,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47092,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47093,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47094,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47095,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47096,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47097,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47098,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47099,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47100,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47101,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47102,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47103,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47104,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47105,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47106,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47107,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47108,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47109,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47110,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47111,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47112,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47113,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47114,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47115,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47116,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47117,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47118,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47119,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47120,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47121,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47122,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47123,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47124,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47125,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47126,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47127,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47128,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47129,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47130,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47131,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47132,"TF0→TF1","Neutrophils","Neutrophils",FALSE
47133,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47134,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47135,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47136,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47137,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47138,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47139,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47140,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47141,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47142,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47143,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47144,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47145,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47146,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47147,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47148,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47149,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47150,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47151,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47152,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47153,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47154,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47155,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47156,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47157,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47158,"TF0→TF1","Fibroblasts","Neurons",TRUE
47159,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47160,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47161,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47162,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47163,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47164,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47165,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47166,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47167,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47168,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47169,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47170,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47171,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47172,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47173,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47174,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47175,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47176,"TF0→TF1","Astrocytes","Neutrophils",TRUE
47177,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47178,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47179,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47180,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47181,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47182,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47183,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47184,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47185,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
47186,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47187,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47188,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47189,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
47190,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47191,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47192,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47193,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47194,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47195,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47196,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47197,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47198,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47199,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47200,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47201,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47202,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47203,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47204,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47205,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
47206,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47207,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47208,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47209,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47210,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47211,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47212,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47213,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47214,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47215,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47216,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47217,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47218,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47219,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47220,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47221,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47222,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
47223,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47224,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47225,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47226,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47227,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47228,"TF0→TF1","Astrocytes","Astrocytes",FALSE
47229,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47230,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47231,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47232,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47233,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
47234,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47235,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47236,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47237,"TF0→TF1","Neutrophils","Neutrophils",FALSE
47238,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47239,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47240,"TF0→TF1","Neutrophils","Neutrophils",FALSE
47241,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47242,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47243,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47244,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47245,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47246,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47247,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47248,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47249,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47250,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47251,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47252,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47253,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47254,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47255,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
47256,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47257,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47258,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47259,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47260,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47261,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47262,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47263,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47264,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47265,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47266,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47267,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
47268,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47269,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47270,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47271,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47272,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47273,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47274,"TF0→TF1","Neutrophils","Neurons",TRUE
47275,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47276,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47277,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47278,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47279,"TF0→TF1","Astrocytes","Endothelial cells",TRUE
47280,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47281,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47282,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47283,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47284,"TF0→TF1","Neutrophils","Astrocytes",TRUE
47285,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
47286,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47287,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47288,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47289,"TF0→TF1","Neurons","Fibroblasts",TRUE
47290,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
47291,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47292,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47293,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47294,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47295,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47296,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47297,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47298,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47299,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47300,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47301,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
47302,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47303,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47304,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47305,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47306,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47307,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47308,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47309,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47310,"TF0→TF1","Neutrophils","Astrocytes",TRUE
47311,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47312,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47313,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
47314,"TF0→TF1","Neurons","Endothelial cells",TRUE
47315,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47316,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47317,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47318,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
47319,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
47320,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
47321,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
47322,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47323,"TF0→TF1","Neutrophils","Astrocytes",TRUE
47324,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
47325,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47326,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
47327,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
47328,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
47329,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
