"CellID","Interval","BaselineCellType","TargetCellType","Changed"
12675,"TF1→TF2","Valve cells","Valve cells",FALSE
12676,"TF1→TF2","Valve cells","Valve cells",FALSE
12677,"TF1→TF2","Valve cells","Endocardial cells",TRUE
12678,"TF1→TF2","Valve cells","Endocardial cells",TRUE
12679,"TF1→TF2","Valve cells","Endocardial cells",TRUE
12680,"TF1→TF2","Valve cells","Endocardial cells",TRUE
12681,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12682,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12683,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12684,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12685,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12686,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12687,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12688,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12689,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12690,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12691,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12692,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12693,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12694,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12695,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12696,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12697,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12698,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12699,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12700,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12701,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12702,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12703,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12704,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12705,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12706,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12707,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12708,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12709,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12710,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12711,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12712,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12713,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12714,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12715,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12716,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12717,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12718,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12719,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12720,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12721,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12722,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12723,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12724,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12725,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12726,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12727,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12728,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12729,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12730,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12731,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12732,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12733,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12734,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12735,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12736,"TF1→TF2","Immature myocardial cells","Epi-epithelial cells",TRUE
12737,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12738,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12739,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12740,"TF1→TF2","Immature myocardial cells","Epi-epithelial cells",TRUE
12741,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12742,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12743,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12744,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12745,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12746,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12747,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12748,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12749,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12750,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12751,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
12752,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12753,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12754,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12755,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12756,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12757,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12758,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12759,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12760,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12761,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12762,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12763,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12764,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12765,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12766,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12767,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12768,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12769,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12770,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12771,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12772,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12773,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12774,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12775,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12776,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
12777,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12778,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12779,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12780,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12781,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12782,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12783,"TF1→TF2","Immature myocardial cells","Epi-epithelial cells",TRUE
12784,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12785,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12786,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12787,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12788,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12789,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12790,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12791,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12792,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12793,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
12794,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12795,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
12796,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12797,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12798,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12799,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12800,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
12801,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12802,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12803,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12804,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12805,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12806,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12807,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12808,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12809,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12810,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12811,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12812,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12813,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12814,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12815,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12816,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12817,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12818,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12819,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12820,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12821,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12822,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12823,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12824,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12825,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12826,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12827,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12828,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12829,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12830,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12831,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12832,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12833,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12834,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12835,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12836,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12837,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12838,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12839,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12840,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12841,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12842,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12843,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12844,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12845,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12846,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12847,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12848,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12849,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12850,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12851,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12852,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12853,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12854,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12855,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12856,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12857,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12858,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12859,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12860,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12861,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12862,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12863,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12864,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12865,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12866,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12867,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12868,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12869,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12870,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12871,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12872,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12873,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12874,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12875,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12876,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12877,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12878,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12879,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12880,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12881,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12882,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12883,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12884,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12885,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12886,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12887,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12888,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12889,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12890,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12891,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12892,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12893,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12894,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12895,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12896,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12897,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12898,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12899,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12900,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12901,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
12902,"TF1→TF2","Cardiomyocytes","TMSB4X high cells",TRUE
12903,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
12904,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12905,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12906,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
12907,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12908,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12909,"TF1→TF2","Cardiomyocytes","TMSB4X high cells",TRUE
12910,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12911,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
12912,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12913,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12914,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12915,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12916,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12917,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12918,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12919,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12920,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
12921,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12922,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12923,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12924,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12925,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12926,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12927,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12928,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12929,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12930,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12931,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12932,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12933,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12934,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12935,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12936,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12937,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12938,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12939,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12940,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12941,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12942,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12943,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12944,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12945,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12946,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12947,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12948,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12949,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12950,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12951,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12952,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12953,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12954,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12955,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12956,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12957,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12958,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12959,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12960,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12961,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12962,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12963,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12964,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12965,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12966,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12967,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12968,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12969,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12970,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12971,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12972,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12973,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12974,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12975,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12976,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12977,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12978,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
12979,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12980,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12981,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12982,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
12983,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12984,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12985,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12986,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12987,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
12988,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
12989,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12990,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12991,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12992,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
12993,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12994,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12995,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
12996,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
12997,"TF1→TF2","Cardiomyocytes","Immature myocardial cells",TRUE
12998,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
12999,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
13000,"TF1→TF2","Immature myocardial cells","Immature myocardial cells",FALSE
13001,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13002,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13003,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13004,"TF1→TF2","Immature myocardial cells","Epi-epithelial cells",TRUE
13005,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13006,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13007,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13008,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
13009,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13010,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13011,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
13012,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13013,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
13014,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13015,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13016,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13017,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13018,"TF1→TF2","Endocardial cells","TMSB4X high cells",TRUE
13019,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13020,"TF1→TF2","Immature myocardial cells","Fibroblast cells",TRUE
13021,"TF1→TF2","Cardiomyocytes","TMSB4X high cells",TRUE
13022,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
13023,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13024,"TF1→TF2","Cardiomyocytes","TMSB4X high cells",TRUE
13025,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
13026,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13027,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13028,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13029,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13030,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13031,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13032,"TF1→TF2","Immature myocardial cells","Fibroblast cells",TRUE
13033,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13034,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13035,"TF1→TF2","Cardiomyocytes","Fibroblast cells",TRUE
13036,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13037,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13038,"TF1→TF2","Cardiomyocytes","Epi-epithelial cells",TRUE
13039,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13040,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13041,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13042,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
13043,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13044,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
13045,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13046,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
13047,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13048,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13049,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13050,"TF1→TF2","Immature myocardial cells","Cardiomyocytes",TRUE
13051,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13052,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13053,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13054,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
13055,"TF1→TF2","Immature myocardial cells","Endocardial cells",TRUE
13056,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
13057,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13058,"TF1→TF2","Cardiomyocytes","Endocardial cells",TRUE
13059,"TF1→TF2","Cardiomyocytes","Cardiomyocytes",FALSE
